Setup title	pulsedAmplitudeSweep_DCIV
test date	19.09.2024
test time	14:26:23
Device ID	LBE247_ID301XR1000Oct
Count	0
TriggerOutput	0
TriggerPolarity	positive
Measurement parameters
groundWGFMU,pulseWGFMU,startVolage1,endVoltage1,startVolage2,endVoltage2,stepSize,riseTime,fallTime,pulseWidth,pulseDelay,VpreCond1,VpreCond2,riseTimePrecond,fallTimePrecon,pulseWidthPreCond,bothSides,repetitions,preConEveryLoop,groundVoltageDuringPulse,measName,
SMU2,WGFMU1,0.000000,2.000000,0.000000,-2.000000,0.100000,0.000000020,0.000000020,0.002000000,0.001000000,0.000000,0.000000,0.000100000,0.000100000,0.005000000,1,2,0,0.000000,2e-3s-2V-m2V,
Measurement Data
index, pulse amplitude (V), R_low (ohm), R_high (ohm)
    0,  0.000,8748906386.702,8912655971.480
    1,  0.100,8818342151.675,9066183136.899
    2,  0.200,8928571428.571,8802816901.408
    3,  0.300,6333122229.259,6802721088.435
    4,  0.400,8525149190.111,8726003490.401
    5,  0.500,8285004142.502,8841732979.664
    6,  0.600,6944444444.444,7112375533.428
    7,  0.700,9049773755.656,9746588693.957
    8,  0.800,9372071227.741,10111223458.038
    9,  0.900,10373443983.402,11049723756.906
   10,  1.000,9532888465.205,9900990099.010
   11,  1.100,6242197253.433,6930006930.007
   12,  1.200,12987012987.013,13386880856.760
   13,  1.300,14662756598.240,15898251192.369
   14,  1.400,15082956259.427,15015015015.015
   15,  1.500,10224948875.256,10626992561.105
   16,  1.600,7434944237.918,8090614886.731
   17,  1.700,6988120195.667,7616146230.008
   18,  1.800,16750418760.469,15552099533.437
   19,  1.900,17825311942.959,19762845849.802
   20,  2.000,18050541516.245,19607843137.255
   21,  1.900,8237232289.951,8710801393.728
   22,  1.800,19762845849.802,18939393939.394
   23,  1.700,12820512820.513,13245033112.583
   24,  1.600,12531328320.802,13404825737.265
   25,  1.500,9940357852.883,10405827263.267
   26,  1.400,18148820326.679,17006802721.088
   27,  1.300,16207455429.498,16556291390.728
   28,  1.200,17361111111.111,16393442622.951
   29,  1.100,17241379310.345,16233766233.766
   30,  1.000,16806722689.076,15873015873.016
   31,  0.900,14064697609.001,13351134846.462
   32,  0.800,15267175572.519,15313935681.470
   33,  0.700,8741258741.259,9302325581.395
   34,  0.600,8952551477.171,9074410163.339
   35,  0.500,9881422924.901,9900990099.010
   36,  0.400,12048192771.084,12033694344.164
   37,  0.300,12453300124.533,12437810945.274
   38,  0.200,10050251256.281,10214504596.527
   39,  0.100,10162601626.016,10416666666.667
   40,  0.000,12690355329.949,12391573729.864
   41,  0.000,8210180623.974,9057971014.493
   42, -0.100,8203445447.088,8802816901.408
   43, -0.200,11185682326.622,11415525114.155
   44, -0.300,11198208286.674,11025358324.146
   45, -0.400,12254901960.784,12004801920.768
   46, -0.500,10764262648.009,11494252873.563
   47, -0.600,5405405405.405,8583690987.124
   48, -0.700,7961783439.490,8340283569.641
   49, -0.800,10672358591.249,10593220338.983
   50, -0.900,9671179883.946,9842519685.039
   51, -1.000,5614823133.071,6293266205.160
   52, -1.100,7905138339.921,8149959250.204
   53, -1.200,8944543828.265,9442870632.672
   54, -1.300,9250693802.035,9633911368.015
   55, -1.400,5425935973.956,5966587112.172
   56, -1.500,5194805194.805,5740528128.588
   57, -1.600,7235890014.472,7547169811.321
   58, -1.700,8257638315.442,8912655971.480
   59, -1.800,4980079681.275,5491488193.300
   60, -1.900,5307855626.327,5624296962.880
   61, -2.000,4798464491.363,5402485143.166
   62, -1.900,7027406886.859,7727975270.479
   63, -1.800,7552870090.634,8368200836.820
   64, -1.700,8143322475.570,8285004142.502
   65, -1.600,8045052292.840,8445945945.946
   66, -1.500,7575757575.758,8163265306.122
   67, -1.400,4921259842.520,5500550055.006
   68, -1.300,7524454477.050,7818608287.725
   69, -1.200,5246589716.684,5773672055.427
   70, -1.100,5115089514.066,5624296962.880
   71, -1.000,7189072609.633,7651109410.865
   72, -0.900,7434944237.918,8190008190.008
   73, -0.800,7812500000.000,8196721311.475
   74, -0.700,7639419404.125,7942811755.361
   75, -0.600,7423904974.016,8032128514.056
   76, -0.500,4878048780.488,8223684210.526
   77, -0.400,5402485143.166,5851375073.142
   78, -0.300,7485029940.120,8064516129.032
   79, -0.200,7530120481.928,8136696501.221
   80, -0.100,5359056806.002,5854800936.768
   81,  0.000,5081300813.008,5668934240.363
