Setup title	pulsedAmplitudeSweep_DCIV
test date	19.09.2024
test time	14:28:25
Device ID	LBE247_ID301XR1000Oct
Count	1
TriggerOutput	0
TriggerPolarity	positive
Measurement parameters
groundWGFMU,pulseWGFMU,startVolage1,endVoltage1,startVolage2,endVoltage2,stepSize,riseTime,fallTime,pulseWidth,pulseDelay,VpreCond1,VpreCond2,riseTimePrecond,fallTimePrecon,pulseWidthPreCond,bothSides,repetitions,preConEveryLoop,groundVoltageDuringPulse,measName,
SMU2,WGFMU1,0.000000,2.000000,0.000000,-2.000000,0.100000,0.000000020,0.000000020,0.002000000,0.001000000,0.000000,0.000000,0.000100000,0.000100000,0.005000000,1,2,0,0.000000,2e-3s-2V-m2V,
Measurement Data
index, pulse amplitude (V), R_low (ohm), R_high (ohm)
    0,  0.000,5133470225.873,5694760820.046
    1,  0.100,5081300813.008,5592841163.311
    2,  0.200,6297229219.144,6958942240.779
    3,  0.300,5122950819.672,5668934240.363
    4,  0.400,4997501249.375,5592841163.311
    5,  0.500,4997501249.375,5640157924.422
    6,  0.600,7283321194.465,7680491551.459
    7,  0.700,7209805335.256,7942811755.361
    8,  0.800,8474576271.186,9074410163.339
    9,  0.900,9737098344.693,10111223458.038
   10,  1.000,10111223458.038,11235955056.180
   11,  1.100,11337868480.726,12135922330.097
   12,  1.200,12836970474.968,13440860215.054
   13,  1.300,11248593925.759,11904761904.762
   14,  1.400,14749262536.873,16339869281.046
   15,  1.500,17094017094.017,17421602787.456
   16,  1.600,16806722689.076,17361111111.111
   17,  1.700,15698587127.159,14641288433.382
   18,  1.800,16103059581.320,15503875968.992
   19,  1.900,18115942028.986,19011406844.106
   20,  2.000,18832391713.748,19342359767.892
   21,  1.900,19960079840.319,18726591760.300
   22,  1.800,18083182640.145,19193857965.451
   23,  1.700,8810572687.225,9328358208.955
   24,  1.600,17953321364.452,17985611510.791
   25,  1.500,10548523206.751,10905125408.942
   26,  1.400,16891891891.892,17035775127.768
   27,  1.300,13698630136.986,14492753623.188
   28,  1.200,16949152542.373,16863406408.094
   29,  1.100,7930214115.781,8496176720.476
   30,  1.000,7980845969.673,8333333333.333
   31,  0.900,7917656373.713,8340283569.641
   32,  0.800,8779631255.487,9099181073.703
   33,  0.700,11961722488.038,12484394506.866
   34,  0.600,12224938875.306,12077294685.990
   35,  0.500,12150668286.756,12804097311.140
   36,  0.400,10570824524.313,11111111111.111
   37,  0.300,10928961748.634,11273957158.963
   38,  0.200,8658008658.009,9124087591.241
   39,  0.100,7751937984.496,8389261744.966
   40,  0.000,8764241893.076,8880994671.403
   41,  0.000,8045052292.840,8944543828.265
   42, -0.100,8183306055.646,8880994671.403
   43, -0.200,8090614886.731,8598452278.590
   44, -0.300,10857763300.760,11273957158.963
   45, -0.400,8650519031.142,9285051067.781
   46, -0.500,7782101167.315,8375209380.235
   47, -0.600,8389261744.966,8818342151.675
   48, -0.700,7092198581.560,7806401249.024
   49, -0.800,8968609865.471,9671179883.946
   50, -0.900,7905138339.921,8445945945.946
   51, -1.000,6779661016.949,6993006993.007
   52, -1.100,7880220646.178,8561643835.616
   53, -1.200,8000000000.000,8298755186.722
   54, -1.300,4990019960.080,5688282138.794
   55, -1.400,5871990604.815,6218905472.637
   56, -1.500,6609385327.165,7272727272.727
   57, -1.600,5543237250.554,6146281499.693
   58, -1.700,6211180124.224,7062146892.655
   59, -1.800,5154639175.258,5760368663.594
   60, -1.900,4798464491.363,5361930294.906
   61, -2.000,5733944954.128,6250000000.000
   62, -1.900,4823926676.315,5254860746.190
   63, -1.800,5396654074.474,5803830528.149
   64, -1.700,4840271055.179,5327650506.127
   65, -1.600,6341154090.044,7163323782.235
   66, -1.500,5882352941.176,6361323155.216
   67, -1.400,7007708479.327,7401924500.370
   68, -1.300,4821600771.456,5305039787.798
   69, -1.200,7102272727.273,7898894154.818
   70, -1.100,6285355122.564,6868131868.132
   71, -1.000,4821600771.456,5464480874.317
   72, -0.900,7173601147.776,8130081300.813
   73, -0.800,6644518272.425,7369196757.553
   74, -0.700,6476683937.824,7251631617.114
   75, -0.600,6131207847.946,6697923643.670
   76, -0.500,5422993492.408,5991611743.559
   77, -0.400,5984440454.817,6600660066.007
   78, -0.300,4928536224.741,5602240896.359
   79, -0.200,5213764337.852,5730659025.788
   80, -0.100,6930006930.007,7352941176.471
   81,  0.000,4943153732.081,5630630630.631
