Setup title	pulsedAmplitudeSweep_DCIV
test date	19.09.2024
test time	14:26:22
Device ID	LBE247_ID301XR1000Oct
N	2
Measurement Data
index, pulse amplitude (V), R_low (ohm), R_high (ohm)
    0,  0.000,8748906386.702,8912655971.480
    1,  0.100,8818342151.675,9066183136.899
    2,  0.200,8928571428.571,8802816901.408
    3,  0.300,6333122229.259,6802721088.435
    4,  0.400,8525149190.111,8726003490.401
    5,  0.500,8285004142.502,8841732979.664
    6,  0.600,6944444444.444,7112375533.428
    7,  0.700,9049773755.656,9746588693.957
    8,  0.800,9372071227.741,10111223458.038
    9,  0.900,10373443983.402,11049723756.906
   10,  1.000,9532888465.205,9900990099.010
   11,  1.100,6242197253.433,6930006930.007
   12,  1.200,12987012987.013,13386880856.760
   13,  1.300,14662756598.240,15898251192.369
   14,  1.400,15082956259.427,15015015015.015
   15,  1.500,10224948875.256,10626992561.105
   16,  1.600,7434944237.918,8090614886.731
   17,  1.700,6988120195.667,7616146230.008
   18,  1.800,16750418760.469,15552099533.437
   19,  1.900,17825311942.959,19762845849.802
   20,  2.000,18050541516.245,19607843137.255
   21,  1.900,8237232289.951,8710801393.728
   22,  1.800,19762845849.802,18939393939.394
   23,  1.700,12820512820.513,13245033112.583
   24,  1.600,12531328320.802,13404825737.265
   25,  1.500,9940357852.883,10405827263.267
   26,  1.400,18148820326.679,17006802721.088
   27,  1.300,16207455429.498,16556291390.728
   28,  1.200,17361111111.111,16393442622.951
   29,  1.100,17241379310.345,16233766233.766
   30,  1.000,16806722689.076,15873015873.016
   31,  0.900,14064697609.001,13351134846.462
   32,  0.800,15267175572.519,15313935681.470
   33,  0.700,8741258741.259,9302325581.395
   34,  0.600,8952551477.171,9074410163.339
   35,  0.500,9881422924.901,9900990099.010
   36,  0.400,12048192771.084,12033694344.164
   37,  0.300,12453300124.533,12437810945.274
   38,  0.200,10050251256.281,10214504596.527
   39,  0.100,10162601626.016,10416666666.667
   40,  0.000,12690355329.949,12391573729.864
   41,  0.000,8210180623.974,9057971014.493
   42, -0.100,8203445447.088,8802816901.408
   43, -0.200,11185682326.622,11415525114.155
   44, -0.300,11198208286.674,11025358324.146
   45, -0.400,12254901960.784,12004801920.768
   46, -0.500,10764262648.009,11494252873.563
   47, -0.600,5405405405.405,8583690987.124
   48, -0.700,7961783439.490,8340283569.641
   49, -0.800,10672358591.249,10593220338.983
   50, -0.900,9671179883.946,9842519685.039
   51, -1.000,5614823133.071,6293266205.160
   52, -1.100,7905138339.921,8149959250.204
   53, -1.200,8944543828.265,9442870632.672
   54, -1.300,9250693802.035,9633911368.015
   55, -1.400,5425935973.956,5966587112.172
   56, -1.500,5194805194.805,5740528128.588
   57, -1.600,7235890014.472,7547169811.321
   58, -1.700,8257638315.442,8912655971.480
   59, -1.800,4980079681.275,5491488193.300
   60, -1.900,5307855626.327,5624296962.880
   61, -2.000,4798464491.363,5402485143.166
   62, -1.900,7027406886.859,7727975270.479
   63, -1.800,7552870090.634,8368200836.820
   64, -1.700,8143322475.570,8285004142.502
   65, -1.600,8045052292.840,8445945945.946
   66, -1.500,7575757575.758,8163265306.122
   67, -1.400,4921259842.520,5500550055.006
   68, -1.300,7524454477.050,7818608287.725
   69, -1.200,5246589716.684,5773672055.427
   70, -1.100,5115089514.066,5624296962.880
   71, -1.000,7189072609.633,7651109410.865
   72, -0.900,7434944237.918,8190008190.008
   73, -0.800,7812500000.000,8196721311.475
   74, -0.700,7639419404.125,7942811755.361
   75, -0.600,7423904974.016,8032128514.056
   76, -0.500,4878048780.488,8223684210.526
   77, -0.400,5402485143.166,5851375073.142
   78, -0.300,7485029940.120,8064516129.032
   79, -0.200,7530120481.928,8136696501.221
   80, -0.100,5359056806.002,5854800936.768
   81,  0.000,5081300813.008,5668934240.363
   82,  0.000,5133470225.873,5694760820.046
   83,  0.100,5081300813.008,5592841163.311
   84,  0.200,6297229219.144,6958942240.779
   85,  0.300,5122950819.672,5668934240.363
   86,  0.400,4997501249.375,5592841163.311
   87,  0.500,4997501249.375,5640157924.422
   88,  0.600,7283321194.465,7680491551.459
   89,  0.700,7209805335.256,7942811755.361
   90,  0.800,8474576271.186,9074410163.339
   91,  0.900,9737098344.693,10111223458.038
   92,  1.000,10111223458.038,11235955056.180
   93,  1.100,11337868480.726,12135922330.097
   94,  1.200,12836970474.968,13440860215.054
   95,  1.300,11248593925.759,11904761904.762
   96,  1.400,14749262536.873,16339869281.046
   97,  1.500,17094017094.017,17421602787.456
   98,  1.600,16806722689.076,17361111111.111
   99,  1.700,15698587127.159,14641288433.382
  100,  1.800,16103059581.320,15503875968.992
  101,  1.900,18115942028.986,19011406844.106
  102,  2.000,18832391713.748,19342359767.892
  103,  1.900,19960079840.319,18726591760.300
  104,  1.800,18083182640.145,19193857965.451
  105,  1.700,8810572687.225,9328358208.955
  106,  1.600,17953321364.452,17985611510.791
  107,  1.500,10548523206.751,10905125408.942
  108,  1.400,16891891891.892,17035775127.768
  109,  1.300,13698630136.986,14492753623.188
  110,  1.200,16949152542.373,16863406408.094
  111,  1.100,7930214115.781,8496176720.476
  112,  1.000,7980845969.673,8333333333.333
  113,  0.900,7917656373.713,8340283569.641
  114,  0.800,8779631255.487,9099181073.703
  115,  0.700,11961722488.038,12484394506.866
  116,  0.600,12224938875.306,12077294685.990
  117,  0.500,12150668286.756,12804097311.140
  118,  0.400,10570824524.313,11111111111.111
  119,  0.300,10928961748.634,11273957158.963
  120,  0.200,8658008658.009,9124087591.241
  121,  0.100,7751937984.496,8389261744.966
  122,  0.000,8764241893.076,8880994671.403
  123,  0.000,8045052292.840,8944543828.265
  124, -0.100,8183306055.646,8880994671.403
  125, -0.200,8090614886.731,8598452278.590
  126, -0.300,10857763300.760,11273957158.963
  127, -0.400,8650519031.142,9285051067.781
  128, -0.500,7782101167.315,8375209380.235
  129, -0.600,8389261744.966,8818342151.675
  130, -0.700,7092198581.560,7806401249.024
  131, -0.800,8968609865.471,9671179883.946
  132, -0.900,7905138339.921,8445945945.946
  133, -1.000,6779661016.949,6993006993.007
  134, -1.100,7880220646.178,8561643835.616
  135, -1.200,8000000000.000,8298755186.722
  136, -1.300,4990019960.080,5688282138.794
  137, -1.400,5871990604.815,6218905472.637
  138, -1.500,6609385327.165,7272727272.727
  139, -1.600,5543237250.554,6146281499.693
  140, -1.700,6211180124.224,7062146892.655
  141, -1.800,5154639175.258,5760368663.594
  142, -1.900,4798464491.363,5361930294.906
  143, -2.000,5733944954.128,6250000000.000
  144, -1.900,4823926676.315,5254860746.190
  145, -1.800,5396654074.474,5803830528.149
  146, -1.700,4840271055.179,5327650506.127
  147, -1.600,6341154090.044,7163323782.235
  148, -1.500,5882352941.176,6361323155.216
  149, -1.400,7007708479.327,7401924500.370
  150, -1.300,4821600771.456,5305039787.798
  151, -1.200,7102272727.273,7898894154.818
  152, -1.100,6285355122.564,6868131868.132
  153, -1.000,4821600771.456,5464480874.317
  154, -0.900,7173601147.776,8130081300.813
  155, -0.800,6644518272.425,7369196757.553
  156, -0.700,6476683937.824,7251631617.114
  157, -0.600,6131207847.946,6697923643.670
  158, -0.500,5422993492.408,5991611743.559
  159, -0.400,5984440454.817,6600660066.007
  160, -0.300,4928536224.741,5602240896.359
  161, -0.200,5213764337.852,5730659025.788
  162, -0.100,6930006930.007,7352941176.471
  163,  0.000,4943153732.081,5630630630.631
