Setup title	pulsedAmplitudeSweep_DCIV
test date	19.09.2024
test time	14:20:07
Device ID	LBE247_ID301XR1000Oct
Count	1
TriggerOutput	0
TriggerPolarity	positive
Measurement parameters
groundWGFMU,pulseWGFMU,startVolage1,endVoltage1,startVolage2,endVoltage2,stepSize,riseTime,fallTime,pulseWidth,pulseDelay,VpreCond1,VpreCond2,riseTimePrecond,fallTimePrecon,pulseWidthPreCond,bothSides,repetitions,preConEveryLoop,groundVoltageDuringPulse,measName,
SMU2,WGFMU1,0.000000,1.500000,0.000000,-1.500000,0.100000,0.000000020,0.000000020,0.005000000,0.001000000,0.000000,0.000000,0.000100000,0.000100000,0.005000000,1,2,0,0.000000,5e-3s-2V-m2V,
Measurement Data
index, pulse amplitude (V), R_low (ohm), R_high (ohm)
    0,  0.000,6583278472.679,7662835249.042
    1,  0.100,6587615283.267,7710100231.303
    2,  0.200,6688963210.702,7782101167.315
    3,  0.300,7423904974.016,8591065292.096
    4,  0.400,8445945945.946,9718172983.479
    5,  0.500,10172939979.654,11534025374.856
    6,  0.600,11682242990.654,13157894736.842
    7,  0.700,13568521031.208,15290519877.676
    8,  0.800,14992503748.126,16750418760.469
    9,  0.900,17361111111.111,19569471624.266
   10,  1.000,18382352941.176,20449897750.511
   11,  1.100,20661157024.793,22988505747.126
   12,  1.200,22522522522.523,24691358024.691
   13,  1.300,25062656641.604,27100271002.710
   14,  1.400,27932960893.855,31948881789.137
   15,  1.500,29761904761.905,33222591362.126
   16,  1.400,30030030030.030,34013605442.177
   17,  1.300,29673590504.451,32679738562.092
   18,  1.200,29585798816.568,32894736842.105
   19,  1.100,29411764705.882,32051282051.282
   20,  1.000,29411764705.882,32467532467.532
   21,  0.900,29325513196.481,31645569620.253
   22,  0.800,29673590504.451,32051282051.282
   23,  0.700,29673590504.451,32467532467.532
   24,  0.600,29498525073.746,32154340836.013
   25,  0.500,29411764705.882,31948881789.137
   26,  0.400,29325513196.481,31746031746.032
   27,  0.300,28901734104.046,31746031746.032
   28,  0.200,29673590504.451,32051282051.282
   29,  0.100,29069767441.860,31948881789.137
   30,  0.000,29069767441.860,31446540880.503
   31,  0.000,29069767441.860,31645569620.253
   32, -0.100,28571428571.429,31545741324.921
   33, -0.200,28328611898.017,31746031746.032
   34, -0.300,27322404371.585,30303030303.030
   35, -0.400,22471910112.360,25445292620.865
   36, -0.500,14534883720.930,17094017094.017
   37, -0.600,8417508417.508,10515247108.307
   38, -0.700,7147962830.593,8952551477.171
   39, -0.800,7434944237.918,8748906386.702
   40, -0.900,7137758743.754,8382229673.093
   41, -1.000,6622516556.291,7942811755.361
   42, -1.100,6570302233.903,7818608287.725
   43, -1.200,6184291898.578,7530120481.928
   44, -1.300,6561679790.026,7722007722.008
   45, -1.400,6305170239.596,7501875468.867
   46, -1.500,5878894767.784,7256894049.347
   47, -1.400,5830903790.087,7168458781.362
   48, -1.300,6250000000.000,7385524372.230
   49, -1.200,6226650062.267,7358351729.213
   50, -1.100,5977286312.014,7225433526.012
   51, -1.000,5851375073.142,7147962830.593
   52, -0.900,6035003017.502,7158196134.574
   53, -0.800,5865102639.296,7153075822.604
   54, -0.700,5871990604.815,7142857142.857
   55, -0.600,6203473945.409,7309941520.468
   56, -0.500,5966587112.172,7194244604.317
   57, -0.400,6016847172.082,7215007215.007
   58, -0.300,6226650062.267,7235890014.472
   59, -0.200,6211180124.224,7304601899.196
   60, -0.100,6261740763.932,7342143906.021
   61,  0.000,6242197253.433,7288629737.609
