Setup title	pulsedAmplitudeSweep_DCIV
test date	19.09.2024
test time	15:15:59
Device ID	LBE247_ID301XR1000Oct
Count	1
TriggerOutput	0
TriggerPolarity	positive
Measurement parameters
groundWGFMU,pulseWGFMU,startVolage1,endVoltage1,startVolage2,endVoltage2,stepSize,riseTime,fallTime,pulseWidth,pulseDelay,VpreCond1,VpreCond2,riseTimePrecond,fallTimePrecon,pulseWidthPreCond,bothSides,repetitions,preConEveryLoop,groundVoltageDuringPulse,measName,
SMU2,WGFMU1,0.000000,4.000000,0.000000,-4.000000,0.100000,0.000000020,0.000000020,0.000005000,0.001000000,0.000000,0.000000,0.000100000,0.000100000,0.005000000,1,2,0,0.000000,5e-6s-4V-m4V,
Measurement Data
index, pulse amplitude (V), R_low (ohm), R_high (ohm)
    0,  0.000,3304692663.582,3617945007.236
    1,  0.100,3312355084.465,3620564808.110
    2,  0.200,3317850033.179,3615328994.939
    3,  0.300,3314550878.356,3657644476.957
    4,  0.400,3332222592.469,3650967506.389
    5,  0.500,3334444814.938,3658982802.781
    6,  0.600,3334444814.938,3664345914.254
    7,  0.700,3350083752.094,3683241252.302
    8,  0.800,3368137420.007,3683241252.302
    9,  0.900,3404834865.509,3721622627.466
   10,  1.000,3443526170.799,3792188092.529
   11,  1.100,3513703443.429,3859513701.274
   12,  1.200,3565062388.592,3912363067.293
   13,  1.300,3803727653.100,4161464835.622
   14,  1.400,4257130693.912,4688232536.334
   15,  1.500,5081300813.008,5586592178.771
   16,  1.600,5685048322.911,6269592476.489
   17,  1.700,6024096385.542,6702412868.633
   18,  1.800,6341154090.044,7022471910.112
   19,  1.900,6958942240.779,7727975270.479
   20,  2.000,7955449482.896,8481764206.955
   21,  2.100,8710801393.728,9276437847.866
   22,  2.200,9842519685.039,10626992561.105
   23,  2.300,11001100110.011,12091898428.053
   24,  2.400,13793103448.276,14306151645.207
   25,  2.500,16366612111.293,17182130584.192
   26,  2.600,18621973929.236,19342359767.892
   27,  2.700,19801980198.020,20790020790.021
   28,  2.800,21052631578.947,22421524663.677
   29,  2.900,22727272727.273,23041474654.378
   30,  3.000,23866348448.687,24154589371.981
   31,  3.100,24096385542.169,24213075060.533
   32,  3.200,24752475247.525,24509803921.569
   33,  3.300,24813895781.638,25252525252.525
   34,  3.400,25252525252.525,25906735751.295
   35,  3.500,26737967914.439,26385224274.406
   36,  3.600,28409090909.091,27777777777.778
   37,  3.700,28653295128.940,28169014084.507
   38,  3.800,28571428571.429,28248587570.621
   39,  3.900,28089887640.449,28248587570.621
   40,  4.000,26809651474.531,26315789473.684
   41,  3.900,25641025641.026,25641025641.026
   42,  3.800,26178010471.204,26041666666.667
   43,  3.700,25510204081.633,25000000000.000
   44,  3.600,24570024570.025,25062656641.604
   45,  3.500,24213075060.533,24213075060.533
   46,  3.400,24390243902.439,24038461538.462
   47,  3.300,25706940874.036,25380710659.898
   48,  3.200,23923444976.077,24449877750.611
   49,  3.100,24154589371.981,24509803921.569
   50,  3.000,24330900243.309,24570024570.025
   51,  2.900,25000000000.000,25188916876.574
   52,  2.800,25252525252.525,25188916876.574
   53,  2.700,25974025974.026,25510204081.633
   54,  2.600,25316455696.203,25380710659.898
   55,  2.500,25906735751.295,25445292620.865
   56,  2.400,26041666666.667,25575447570.332
   57,  2.300,26178010471.204,25641025641.026
   58,  2.200,25974025974.026,26246719160.105
   59,  2.100,25974025974.026,26109660574.413
   60,  2.000,25906735751.295,25839793281.654
   61,  1.900,26246719160.105,25773195876.289
   62,  1.800,26525198938.992,26109660574.413
   63,  1.700,26595744680.851,25839793281.654
   64,  1.600,26595744680.851,26246719160.105
   65,  1.500,26455026455.026,26041666666.667
   66,  1.400,27027027027.027,25839793281.654
   67,  1.300,27247956403.270,26041666666.667
   68,  1.200,27322404371.585,26246719160.105
   69,  1.100,27548209366.391,26178010471.204
   70,  1.000,26737967914.439,26178010471.204
   71,  0.900,27472527472.527,26041666666.667
   72,  0.800,26954177897.574,26525198938.992
   73,  0.700,27322404371.585,26737967914.439
   74,  0.600,26881720430.108,26737967914.439
   75,  0.500,27397260273.973,26246719160.105
   76,  0.400,27247956403.270,26455026455.026
   77,  0.300,27173913043.478,26737967914.439
   78,  0.200,27624309392.265,26315789473.684
   79,  0.100,26881720430.108,26041666666.667
   80,  0.000,27397260273.973,26455026455.026
   81,  0.000,27100271002.710,24096385542.169
   82, -0.100,28248587570.621,25000000000.000
   83, -0.200,27700831024.931,26666666666.667
   84, -0.300,27624309392.265,26455026455.026
   85, -0.400,27700831024.931,26666666666.667
   86, -0.500,28901734104.046,27322404371.585
   87, -0.600,26666666666.667,26737967914.439
   88, -0.700,26525198938.992,25773195876.289
   89, -0.800,25641025641.026,25316455696.203
   90, -0.900,22831050228.311,22935779816.514
   91, -1.000,16474464579.901,17543859649.123
   92, -1.100,10810810810.811,11695906432.749
   93, -1.200,7132667617.689,7892659826.361
   94, -1.300,5353319057.816,6105006105.006
   95, -1.400,4885197850.513,5414185165.133
   96, -1.500,4572473708.276,5104645227.157
   97, -1.600,4314063848.145,4786979415.989
   98, -1.700,3933910306.845,4387889425.186
   99, -1.800,3685956505.713,4101722723.544
  100, -1.900,3510003510.004,3924646781.790
  101, -2.000,3365870077.415,3739715781.601
  102, -2.100,3258390355.165,3623188405.797
  103, -2.200,3181673560.293,3537318712.416
  104, -2.300,3163555836.761,3475842891.901
  105, -2.400,3101736972.705,3414134516.900
  106, -2.500,3064664419.246,3368137420.007
  107, -2.600,3055300947.143,3346720214.190
  108, -2.700,3015681544.029,3331112591.606
  109, -2.800,2958579881.657,3280839895.013
  110, -2.900,2913752913.753,3237293622.532
  111, -3.000,2971768202.080,3246753246.753
  112, -3.100,2945508100.147,3234152652.005
  113, -3.200,2915451895.044,3241491085.900
  114, -3.300,2966478789.677,3235198964.736
  115, -3.400,2997601918.465,3275466754.012
  116, -3.500,2985965959.988,3261578604.044
  117, -3.600,2879355024.475,3160556257.901
  118, -3.700,2933411557.642,3208213025.345
  119, -3.800,2962085308.057,3255208333.333
  120, -3.900,2970002970.003,3281916639.317
  121, -4.000,3011141222.523,3314550878.356
  122, -3.900,3066544004.906,3362474781.439
  123, -3.800,3092145949.289,3348961821.835
  124, -3.700,3084515731.030,3357958361.316
  125, -3.600,3129890453.834,3408316291.752
  126, -3.500,3156565656.566,3439972480.220
  127, -3.400,3142677561.282,3438789546.080
  128, -3.300,3159557661.927,3447087211.306
  129, -3.200,3156565656.566,3441156228.493
  130, -3.100,3194888178.914,3480682213.714
  131, -3.000,3182686187.142,3473428273.706
  132, -2.900,3177629488.402,3454231433.506
  133, -2.800,3186743148.502,3477051460.362
  134, -2.700,3191828917.970,3474635163.308
  135, -2.600,3203074951.954,3472222222.222
  136, -2.500,3204101249.599,3471017007.983
  137, -2.400,3192848020.434,3483106931.383
  138, -2.300,3205128205.128,3492839678.659
  139, -2.200,3190810465.858,3477051460.362
  140, -2.100,3184713375.796,3469812630.118
  141, -2.000,3202049311.559,3461405330.564
  142, -1.900,3207184092.367,3468609087.756
  143, -1.800,3190810465.858,3459010722.933
  144, -1.700,3195909236.178,3478260869.565
  145, -1.600,3187759005.419,3478260869.565
  146, -1.500,3185727938.834,3475842891.901
  147, -1.400,3186743148.502,3473428273.706
  148, -1.300,3179650238.474,3472222222.222
  149, -1.200,3179650238.474,3467406380.028
  150, -1.100,3183699458.771,3467406380.028
  151, -1.000,3176620076.239,3473428273.706
  152, -0.900,3180661577.608,3466204506.066
  153, -0.800,3185727938.834,3478260869.565
  154, -0.700,3189792663.477,3478260869.565
  155, -0.600,3179650238.474,3467406380.028
  156, -0.500,3183699458.771,3471017007.983
  157, -0.400,3175611305.176,3501400560.224
  158, -0.300,3176620076.239,3451846738.005
  159, -0.200,3193867773.874,3472222222.222
  160, -0.100,3194888178.914,3467406380.028
  161,  0.000,3197953309.882,3462603878.116
