Setup title	pulsedAmplitudeSweep_DCIV
test date	19.09.2024
test time	14:34:40
Device ID	LBE247_ID301XR1000Oct
Count	1
TriggerOutput	0
TriggerPolarity	positive
Measurement parameters
groundWGFMU,pulseWGFMU,startVolage1,endVoltage1,startVolage2,endVoltage2,stepSize,riseTime,fallTime,pulseWidth,pulseDelay,VpreCond1,VpreCond2,riseTimePrecond,fallTimePrecon,pulseWidthPreCond,bothSides,repetitions,preConEveryLoop,groundVoltageDuringPulse,measName,
SMU2,WGFMU1,0.000000,2.000000,0.000000,-2.000000,0.100000,0.000000020,0.000000020,0.002000000,0.001000000,0.000000,0.000000,0.000100000,0.000100000,0.005000000,1,2,0,0.000000,2e-3s-2V-m2V,
Measurement Data
index, pulse amplitude (V), R_low (ohm), R_high (ohm)
    0,  0.000,4904364884.747,5592841163.311
    1,  0.100,4880429477.794,5614823133.071
    2,  0.200,4916420845.624,5611672278.339
    3,  0.300,5012531328.321,5750431282.346
    4,  0.400,5282620179.609,6082725060.827
    5,  0.500,6105006105.006,7117437722.420
    6,  0.600,6868131868.132,7987220447.284
    7,  0.700,7800312012.480,9033423667.570
    8,  0.800,8680555555.556,10050251256.281
    9,  0.900,9980039920.160,11481056257.176
   10,  1.000,10869565217.391,12330456226.880
   11,  1.100,11695906432.749,13262599469.496
   12,  1.200,13037809647.979,14836795252.226
   13,  1.300,14619883040.936,16155088852.989
   14,  1.400,16420361247.947,18518518518.519
   15,  1.500,18083182640.145,20449897750.511
   16,  1.600,19685039370.079,22172949002.217
   17,  1.700,21231422505.308,23696682464.455
   18,  1.800,21881838074.398,24813895781.638
   19,  1.900,21881838074.398,24390243902.439
   20,  2.000,22421524663.677,25125628140.704
   21,  1.900,22321428571.429,25252525252.525
   22,  1.800,22026431718.062,25000000000.000
   23,  1.700,22624434389.140,25125628140.704
   24,  1.600,22471910112.360,25188916876.574
   25,  1.500,22026431718.062,25000000000.000
   26,  1.400,22371364653.244,25252525252.525
   27,  1.300,22624434389.140,24875621890.547
   28,  1.200,22371364653.244,24875621890.547
   29,  1.100,22172949002.217,25000000000.000
   30,  1.000,22471910112.360,25000000000.000
   31,  0.900,22271714922.049,24630541871.921
   32,  0.800,22371364653.244,24691358024.691
   33,  0.700,22471910112.360,24390243902.439
   34,  0.600,22222222222.222,24813895781.638
   35,  0.500,22321428571.429,25000000000.000
   36,  0.400,22271714922.049,24875621890.547
   37,  0.300,22026431718.062,24875621890.547
   38,  0.200,22075055187.638,24752475247.525
   39,  0.100,22172949002.217,25000000000.000
   40,  0.000,22271714922.049,24390243902.439
   41,  0.000,22172949002.217,25000000000.000
   42, -0.100,22222222222.222,24937655860.349
   43, -0.200,22075055187.638,25000000000.000
   44, -0.300,21645021645.022,23866348448.687
   45, -0.400,19011406844.106,21786492374.728
   46, -0.500,14662756598.240,16556291390.728
   47, -0.600,10277492291.881,11778563015.312
   48, -0.700,7751937984.496,9025270758.123
   49, -0.800,6230529595.016,7412898443.291
   50, -0.900,5678591709.256,6720430107.527
   51, -1.000,5574136008.919,6435006435.006
   52, -1.100,5464480874.317,6325110689.437
   53, -1.200,5491488193.300,6321112515.803
   54, -1.300,5065856129.686,5995203836.930
   55, -1.400,5112474437.628,5931198102.017
   56, -1.500,5040322580.645,5827505827.506
   57, -1.600,4861448711.716,5704506560.183
   58, -1.700,5002501250.625,5763688760.807
   59, -1.800,4856726566.294,5624296962.880
   60, -1.900,4716981132.075,5534034311.013
   61, -2.000,4878048780.488,5599104143.337
   62, -1.900,4861448711.716,5583472920.156
   63, -1.800,4821600771.456,5527915975.677
   64, -1.700,4723665564.478,5518763796.909
   65, -1.600,4870920603.994,5589714924.539
   66, -1.500,4844961240.310,5561735261.402
   67, -1.400,4705882352.941,5534034311.013
   68, -1.300,4701457451.810,5512679162.073
   69, -1.200,4699248120.301,5473453749.316
   70, -1.100,4728132387.707,5467468562.056
   71, -1.000,4703668861.712,5497526113.249
   72, -0.900,4805382027.871,5506607929.515
   73, -0.800,4798464491.363,5512679162.073
   74, -0.700,4737091425.865,5485463521.668
   75, -0.600,4798464491.363,5491488193.300
   76, -0.500,4780114722.753,5455537370.431
   77, -0.400,4766444232.602,5488474204.171
   78, -0.300,4786979415.989,5455537370.431
   79, -0.200,4807692307.692,5464480874.317
   80, -0.100,4821600771.456,5503577325.261
   81,  0.000,4826254826.255,5534034311.013
