Setup title	pulsedAmplitudeSweep_DCIV
test date	19.09.2024
test time	12:16:08
Device ID	LBE247_ID305ZR500Oct
Count	1
TriggerOutput	0
TriggerPolarity	positive
Measurement parameters
groundWGFMU,pulseWGFMU,startVolage1,endVoltage1,startVolage2,endVoltage2,stepSize,riseTime,fallTime,pulseWidth,pulseDelay,VpreCond1,VpreCond2,riseTimePrecond,fallTimePrecon,pulseWidthPreCond,bothSides,repetitions,preConEveryLoop,groundVoltageDuringPulse,measName,
SMU2,WGFMU1,0.000000,3.000000,0.000000,-2.000000,0.100000,0.000000020,0.000000020,0.000500000,0.001000000,0.000000,0.000000,0.000100000,0.000100000,0.005000000,1,5,0,0.000000,5e-4s-3V-m2V,
Measurement Data
index, pulse amplitude (V), R_low (ohm), R_high (ohm)
    0,  0.000,24803432795.099,32631111807.241
    1,  0.100,27504414458.521,33994642444.351
    2,  0.200,28690864541.821,35850260631.395
    3,  0.300,28877030055.213,35764611632.082
    4,  0.400,28677206495.961,35579591546.289
    5,  0.500,28799189014.837,36101083032.491
    6,  0.600,30480649359.754,38249547699.098
    7,  0.700,33859280828.875,42133115364.683
    8,  0.800,36831734222.206,47254512805.973
    9,  0.900,41681081373.975,54132472987.896
   10,  1.000,46543017383.817,59751077013.163
   11,  1.100,48684306613.763,62574306989.550
   12,  1.200,51827166764.274,66761913663.493
   13,  1.300,60172092183.645,76777789720.990
   14,  1.400,69729171896.355,92723091758.772
   15,  1.500,80550319784.770,109181033070.935
   16,  1.600,88429839765.130,119000868706.342
   17,  1.700,89949897906.866,122310693623.944
   18,  1.800,88380602225.424,120762737449.733
   19,  1.900,93358477883.377,132089926822.181
   20,  2.000,96296438957.687,139540075909.801
   21,  2.100,96042104858.770,135910190546.087
   22,  2.200,96579165942.323,139713587146.350
   23,  2.300,102158611460.153,150482295757.904
   24,  2.400,105786522796.996,148895936629.889
   25,  2.500,103335675608.647,152604190511.071
   26,  2.600,106901565038.912,160888102324.833
   27,  2.700,109803232607.168,158343097824.366
   28,  2.800,115580212667.591,158990094917.087
   29,  2.900,112310335920.215,162306044277.089
   30,  3.000,111939463138.335,161804443150.009
   31,  2.900,115167568812.622,162667751118.341
   32,  2.800,107390622650.830,150886457940.400
   33,  2.700,99754603674.960,153546148294.870
   34,  2.600,102535708060.332,149258186811.547
   35,  2.500,105474106106.951,152151421094.273
   36,  2.400,104539087164.691,148727635081.875
   37,  2.300,112854079674.980,151945664230.471
   38,  2.200,109134562916.076,150019502535.330
   39,  2.100,110977937586.008,148630371130.037
   40,  2.000,105246540019.997,147712669315.647
   41,  1.900,110304661474.994,141715322260.643
   42,  1.800,110474044123.333,156936597614.564
   43,  1.700,106843314279.609,144688485690.309
   44,  1.600,107742366453.337,147368731302.592
   45,  1.500,108721650829.546,149532710280.374
   46,  1.400,107707552453.578,145308708350.891
   47,  1.300,109260958874.175,149523766802.733
   48,  1.200,107798115688.938,143911810842.316
   49,  1.100,107560422067.096,146983170426.986
   50,  1.000,105669149891.689,145384760769.376
   51,  0.900,104248110502.997,140408025722.750
   52,  0.800,104553296042.658,141681188988.538
   53,  0.700,105001207513.886,147160537430.283
   54,  0.600,106393165303.061,145515926718.179
   55,  0.500,106737255571.685,145032632342.277
   56,  0.400,106782846403.554,143135234169.243
   57,  0.300,108383460683.900,143190572332.718
   58,  0.200,105562065216.244,142348754448.399
   59,  0.100,106037791869.022,141532800226.452
   60,  0.000,107240905971.174,142612664004.564
   61,  0.000,103859415894.645,141486742692.210
   62, -0.100,104312269209.104,135954536802.893
   63, -0.200,103156591706.210,138648180242.634
   64, -0.300,104264414555.312,136714744685.214
   65, -0.400,101096901379.973,134086002762.172
   66, -0.500,96221386165.289,126829515764.909
   67, -0.600,87800937714.015,117873097822.884
   68, -0.700,65234125275.614,83045442466.117
   69, -0.800,37980645063.276,48175822481.729
   70, -0.900,41235242937.434,50633680511.603
   71, -1.000,25188282411.022,34861304300.839
   72, -1.100,23598263167.831,31923281968.773
   73, -1.200,22376370552.696,27936862690.320
   74, -1.300,22087732473.384,26887502688.750
   75, -1.400,21019884811.031,25920837761.476
   76, -1.500,20720664718.924,25834452826.289
   77, -1.600,20536832809.644,25193359030.560
   78, -1.700,20123153700.648,25131311100.500
   79, -1.800,19847570657.352,24407507749.384
   80, -1.900,19609765663.300,23705108450.871
   81, -2.000,19088340841.414,23446658851.114
   82, -1.900,19145351508.654,23327967900.716
   83, -1.800,19198648415.152,23504524620.990
   84, -1.700,19208236491.808,23424689622.862
   85, -1.600,19127407662.440,23463162834.350
   86, -1.500,19222267074.179,23407143860.306
   87, -1.400,19272278754.240,23720853001.874
   88, -1.300,19270421829.534,23586574521.782
   89, -1.200,19613996547.937,23667518697.340
   90, -1.100,19359210144.226,23598263167.831
   91, -1.000,19239278911.826,23709042628.859
   92, -0.900,19379469390.128,24009603841.537
   93, -0.800,19625929778.423,24094063222.822
   94, -0.700,19561815336.463,24148756339.049
   95, -0.600,19811788013.868,24358755754.756
   96, -0.500,20054146194.726,24675516952.080
   97, -0.400,21348818342.905,25745327223.109
   98, -0.300,24421217153.463,28781947962.238
   99, -0.200,23378141437.756,27735404243.517
  100, -0.100,23532734033.040,27976723366.159
  101,  0.000,23938334849.428,30650213631.989
