Setup title	pulsedAmplitudeSweep_DCIV
test date	19.09.2024
test time	14:39:13
Device ID	LBE247_ID301XR1000Oct
N	2
Measurement Data
index, pulse amplitude (V), R_low (ohm), R_high (ohm)
    0,  0.000,4882812500.000,5567928730.512
    1,  0.100,4892367906.067,5561735261.402
    2,  0.200,4901960784.314,5564830272.677
    3,  0.300,4943153732.081,5608524957.936
    4,  0.400,5117707267.144,5854800936.768
    5,  0.500,5656108597.285,6476683937.824
    6,  0.600,6134969325.153,7002801120.448
    7,  0.700,6839945280.438,7849293563.579
    8,  0.800,7656967840.735,8802816901.408
    9,  0.900,8718395815.170,9891196834.817
   10,  1.000,9784735812.133,11148272017.837
   11,  1.100,11363636363.636,12787723785.166
   12,  1.200,12033694344.164,13623978201.635
   13,  1.300,13661202185.792,15313935681.470
   14,  1.400,15290519877.676,17271157167.530
   15,  1.500,16207455429.498,17985611510.791
   16,  1.600,18181818181.818,19801980198.020
   17,  1.700,19801980198.020,22371364653.244
   18,  1.800,20920502092.050,23419203747.073
   19,  1.900,21598272138.229,24038461538.462
   20,  2.000,22522522522.523,25000000000.000
   21,  2.100,22271714922.049,24509803921.569
   22,  2.200,22421524663.677,25380710659.898
   23,  2.300,22883295194.508,25974025974.026
   24,  2.400,24271844660.194,27100271002.710
   25,  2.500,24330900243.309,27322404371.585
   26,  2.400,24937655860.349,27100271002.710
   27,  2.300,25188916876.574,27247956403.270
   28,  2.200,25188916876.574,27548209366.391
   29,  2.100,25252525252.525,28653295128.940
   30,  2.000,25510204081.633,27322404371.585
   31,  1.900,24691358024.691,27322404371.585
   32,  1.800,24390243902.439,27027027027.027
   33,  1.700,24390243902.439,28089887640.449
   34,  1.600,24330900243.309,27624309392.265
   35,  1.500,24390243902.439,27027027027.027
   36,  1.400,24509803921.569,27397260273.973
   37,  1.300,24937655860.349,26954177897.574
   38,  1.200,24752475247.525,27173913043.478
   39,  1.100,24630541871.921,27173913043.478
   40,  1.000,25000000000.000,27027027027.027
   41,  0.900,24630541871.921,27173913043.478
