Setup title	pulsedAmplitudeSweep_DCIV
test date	19.09.2024
test time	15:41:01
Device ID	LBE247_ID301XR1000Oct
N	2
Measurement Data
index, pulse amplitude (V), R_low (ohm), R_high (ohm)
    0,  0.000,2911208151.383,3211303789.338
    1,  0.100,2912055911.474,3196930946.292
    2,  0.200,2921413964.359,3181673560.293
    3,  0.300,2899391127.863,3209242618.742
    4,  0.400,2913752913.753,3194888178.914
    5,  0.500,2914602156.806,3197953309.882
    6,  0.600,2915451895.044,3201024327.785
    7,  0.700,2922267679.719,3215434083.601
    8,  0.800,2924831822.170,3212335367.812
    9,  0.900,2935133548.576,3215434083.601
   10,  1.000,2940311673.037,3234152652.005
   11,  1.100,2978850163.837,3288391976.324
   12,  1.200,3033060357.901,3332222592.469
   13,  1.300,3075976622.578,3396739130.435
   14,  1.400,3188775510.204,3519887363.604
   15,  1.500,3437607425.232,3803727653.100
   16,  1.600,3871467286.101,4301075268.817
   17,  1.700,4257130693.912,4657661853.749
   18,  1.800,4642525533.890,5099439061.703
   19,  1.900,4916420845.624,5376344086.022
   20,  2.000,5175983436.853,5665722379.603
   21,  2.100,5336179295.624,5948839976.205
   22,  2.200,5402485143.166,5970149253.731
   23,  2.300,5376344086.022,5963029218.843
   24,  2.400,5988023952.096,6618133686.300
   25,  2.500,7122507122.507,7974481658.692
   26,  2.600,8547008547.009,9505703422.053
   27,  2.700,9328358208.955,10416666666.667
   28,  2.800,10070493454.179,11389521640.091
   29,  2.900,12224938875.306,13333333333.333
   30,  3.000,13495276653.171,14684287812.041
   31,  3.100,14513788098.694,16313213703.100
   32,  3.200,16393442622.951,17391304347.826
   33,  3.300,16835016835.017,18214936247.723
   34,  3.400,17761989342.806,18939393939.394
   35,  3.500,18656716417.910,19841269841.270
   36,  3.600,19047619047.619,21097046413.502
   37,  3.700,20533880903.491,21978021978.022
   38,  3.800,20661157024.793,22123893805.310
   39,  3.900,22271714922.049,23364485981.308
   40,  4.000,21413276231.263,23255813953.488
   41,  4.100,22075055187.638,23148148148.148
   42,  4.200,22471910112.360,24096385542.169
   43,  4.300,23419203747.073,24390243902.439
   44,  4.400,21321961620.469,23529411764.706
   45,  4.500,20964360587.002,22522522522.523
   46,  4.400,20408163265.306,21786492374.728
   47,  4.300,20833333333.333,21739130434.783
   48,  4.200,19762845849.802,20920502092.050
   49,  4.100,19120458891.013,20533880903.491
   50,  4.000,19569471624.266,20161290322.581
   51,  3.900,19157088122.605,20661157024.793
   52,  3.800,18148820326.679,20661157024.793
   53,  3.700,19685039370.079,20746887966.805
   54,  3.600,20366598778.004,21231422505.308
   55,  3.500,20202020202.020,21413276231.263
   56,  3.400,20366598778.004,21186440677.966
   57,  3.300,20120724346.076,21141649048.626
   58,  3.200,20202020202.020,21097046413.502
   59,  3.100,20491803278.689,21834061135.371
   60,  3.000,20576131687.243,22471910112.360
   61,  2.900,20491803278.689,22172949002.217
   62,  2.800,21008403361.345,22172949002.217
   63,  2.700,20576131687.243,22222222222.222
   64,  2.600,20876826722.338,22172949002.217
   65,  2.500,20576131687.243,22321428571.429
   66,  2.400,20746887966.805,22123893805.310
   67,  2.300,20703933747.412,22321428571.429
   68,  2.200,21141649048.626,22522522522.523
   69,  2.100,21321961620.469,22573363431.151
   70,  2.000,21459227467.811,22522522522.523
   71,  1.900,21097046413.502,22624434389.140
   72,  1.800,20964360587.002,22988505747.126
   73,  1.700,21186440677.966,23094688221.709
   74,  1.600,21505376344.086,22779043280.182
   75,  1.500,20920502092.050,23094688221.709
   76,  1.400,21459227467.811,22883295194.508
   77,  1.300,21321961620.469,22727272727.273
   78,  1.200,21367521367.521,22779043280.182
   79,  1.100,21459227467.811,23094688221.709
   80,  1.000,21551724137.931,22779043280.182
   81,  0.900,21691973969.631,22883295194.508
   82,  0.800,21321961620.469,22935779816.514
   83,  0.700,21367521367.521,22883295194.508
   84,  0.600,21459227467.811,22935779816.514
   85,  0.500,21645021645.022,23201856148.492
   86,  0.400,21551724137.931,23255813953.488
   87,  0.300,21834061135.371,23148148148.148
   88,  0.200,21551724137.931,23148148148.148
   89,  0.100,21834061135.371,22727272727.273
   90,  0.000,21459227467.811,23094688221.709
   91,  0.000,21459227467.811,23041474654.378
   92, -0.100,21505376344.086,22727272727.273
   93, -0.200,21551724137.931,22727272727.273
   94, -0.300,21691973969.631,23310023310.023
   95, -0.400,21691973969.631,22935779816.514
   96, -0.500,21786492374.728,23041474654.378
   97, -0.600,21691973969.631,22779043280.182
   98, -0.700,21834061135.371,22883295194.508
   99, -0.800,21739130434.783,22779043280.182
  100, -0.900,21413276231.263,22573363431.151
  101, -1.000,21551724137.931,22123893805.310
  102, -1.100,20408163265.306,21786492374.728
  103, -1.200,19493177387.914,20703933747.412
  104, -1.300,16528925619.835,17825311942.959
  105, -1.400,12121212121.212,13440860215.054
  106, -1.500,8481764206.955,9451795841.210
  107, -1.600,6329113924.051,7102272727.273
  108, -1.700,5285412262.156,5998800239.952
  109, -1.800,4610419548.179,5162622612.287
  110, -1.900,4224757076.468,4716981132.075
  111, -2.000,3918495297.806,4391743522.178
  112, -2.100,3795066413.662,4239084357.779
  113, -2.200,3479471120.390,3926187671.771
  114, -2.300,3327787021.631,3738317757.009
  115, -2.400,3124023742.580,3517411185.368
  116, -2.500,2940311673.037,3316749585.406
  117, -2.600,2872737719.046,3258390355.165
  118, -2.700,2811357885.859,3190810465.858
  119, -2.800,2754062241.807,3100775193.798
  120, -2.900,2735978112.175,3060912151.821
  121, -3.000,2709292874.560,3041362530.414
  122, -3.100,2658160552.897,3014772384.685
  123, -3.200,2673796791.444,2973535533.750
  124, -3.300,2661698163.428,2945508100.147
  125, -3.400,2629503023.928,2881014116.969
  126, -3.500,2622606871.230,2891844997.108
  127, -3.600,2632964718.273,2888503755.055
  128, -3.700,2594033722.438,2820874471.086
  129, -3.800,2569373072.970,2840909090.909
  130, -3.900,2647603918.454,2887669650.592
  131, -4.000,2637826431.021,2920560747.664
  132, -3.900,2674511901.578,2885170225.043
  133, -3.800,2670226969.292,2935995302.408
  134, -3.700,2684563758.389,2949852507.375
  135, -3.600,2663825253.063,2929973630.237
  136, -3.500,2698327037.237,2978850163.837
  137, -3.400,2734481815.696,3003905076.600
  138, -3.300,2713704206.242,3001200480.192
  139, -3.200,2699784017.279,3003003003.003
  140, -3.100,2701242571.583,3023888720.895
  141, -3.000,2724795640.327,3012955709.551
  142, -2.900,2704895861.509,2994011976.048
  143, -2.800,2700513097.489,2997601918.465
  144, -2.700,2699784017.279,3017501508.751
  145, -2.600,2706359945.873,3010234798.314
  146, -2.500,2711496746.204,3022061045.633
  147, -2.400,2711496746.204,3031221582.298
  148, -2.300,2710761724.044,3027550711.474
  149, -2.200,2688172043.011,3009328919.651
  150, -2.100,2693239967.681,3004807692.308
  151, -2.000,2700513097.489,3018412315.122
  152, -1.900,2691790040.377,3003905076.600
  153, -1.800,2695417789.757,2993115833.583
  154, -1.700,2699784017.279,3001200480.192
  155, -1.600,2704164413.196,2996703626.011
  156, -1.500,2692514808.831,2979737783.075
  157, -1.400,2692514808.831,2978850163.837
  158, -1.300,2691790040.377,2991325157.045
  159, -1.200,2691065662.002,2985965959.988
  160, -1.100,2693965517.241,2994011976.048
  161, -1.000,2694691457.828,3000300030.003
  162, -0.900,2687449610.320,3000300030.003
  163, -0.800,2693965517.241,2999400119.976
  164, -0.700,2696144513.346,2998500749.625
  165, -0.600,2680246582.686,2991325157.045
  166, -0.500,2688172043.011,2991325157.045
  167, -0.400,2699784017.279,3005710850.616
  168, -0.300,2687449610.320,2998500749.625
  169, -0.200,2694691457.828,3012955709.551
  170, -0.100,2710761724.044,3010234798.314
  171,  0.000,2706359945.873,2999400119.976
  172,  0.000,2707825616.030,3022974607.013
  173,  0.100,2708559046.587,3026634382.567
  174,  0.200,2711496746.204,3013863773.357
  175,  0.300,2714440825.190,3022974607.013
  176,  0.400,2716653083.401,3027550711.474
  177,  0.500,2712967986.978,3010234798.314
  178,  0.600,2706359945.873,3013863773.357
  179,  0.700,2719608376.394,3022061045.633
  180,  0.800,2714440825.190,3028467595.397
  181,  0.900,2737476047.085,3045066991.474
  182,  1.000,2750275027.503,3066544004.906
  183,  1.100,2786291446.085,3111387678.905
  184,  1.200,2824858757.062,3155569580.309
  185,  1.300,2916302128.901,3261578604.044
  186,  1.400,3030303030.303,3399048266.485
  187,  1.500,3326679973.387,3756574004.508
  188,  1.600,3653635367.190,4144218814.753
  189,  1.700,4060089321.965,4576659038.902
  190,  1.800,4217629692.113,4739336492.891
  191,  1.900,4432624113.475,4950495049.505
  192,  2.000,4520795660.036,5099439061.703
  193,  2.100,4759638267.492,5319148936.170
  194,  2.200,5192107995.846,5858230814.294
  195,  2.300,5347593582.888,6134969325.153
  196,  2.400,5995203836.930,6802721088.435
  197,  2.500,6816632583.504,7656967840.735
  198,  2.600,7987220447.284,8952551477.171
  199,  2.700,9652509652.510,10729613733.906
  200,  2.800,10764262648.009,11820330969.267
  201,  2.900,11494252873.563,11848341232.227
  202,  3.000,12690355329.949,13774104683.196
  203,  3.100,14164305949.008,15673981191.223
  204,  3.200,16155088852.989,17953321364.452
  205,  3.300,16891891891.892,18450184501.845
  206,  3.400,18552875695.733,19960079840.319
  207,  3.500,18281535648.995,20242914979.757
  208,  3.600,19193857965.451,20242914979.757
  209,  3.700,20576131687.243,22075055187.638
  210,  3.800,20533880903.491,22271714922.049
  211,  3.900,22026431718.062,23255813953.488
  212,  4.000,22727272727.273,24570024570.025
  213,  4.100,23584905660.377,24752475247.525
  214,  4.200,22321428571.429,24570024570.025
  215,  4.300,23201856148.492,24330900243.309
  216,  4.400,22624434389.140,24570024570.025
  217,  4.500,20746887966.805,22522522522.523
  218,  4.400,20408163265.306,22883295194.508
  219,  4.300,20533880903.491,22573363431.151
  220,  4.200,20491803278.689,22522522522.523
  221,  4.100,21231422505.308,22779043280.182
  222,  4.000,20161290322.581,22321428571.429
  223,  3.900,20964360587.002,22624434389.140
  224,  3.800,20449897750.511,22988505747.126
  225,  3.700,20833333333.333,22935779816.514
  226,  3.600,20703933747.412,23364485981.308
  227,  3.500,20876826722.338,23094688221.709
  228,  3.400,20746887966.805,23094688221.709
  229,  3.300,21186440677.966,23584905660.377
  230,  3.200,21052631578.947,23094688221.709
  231,  3.100,21052631578.947,22935779816.514
  232,  3.000,20833333333.333,23041474654.378
  233,  2.900,20790020790.021,23201856148.492
  234,  2.800,20618556701.031,23310023310.023
  235,  2.700,20833333333.333,23364485981.308
  236,  2.600,20618556701.031,22883295194.508
  237,  2.500,21645021645.022,23310023310.023
  238,  2.400,20876826722.338,23148148148.148
  239,  2.300,21097046413.502,23094688221.709
  240,  2.200,21321961620.469,23474178403.756
  241,  2.100,21276595744.681,23474178403.756
  242,  2.000,21459227467.811,23640661938.534
  243,  1.900,21276595744.681,23310023310.023
  244,  1.800,21551724137.931,23255813953.488
  245,  1.700,21739130434.783,23640661938.534
  246,  1.600,21551724137.931,23980815347.722
  247,  1.500,21739130434.783,23696682464.455
  248,  1.400,21739130434.783,23640661938.534
  249,  1.300,22075055187.638,23696682464.455
  250,  1.200,22172949002.217,23696682464.455
  251,  1.100,21551724137.931,23584905660.377
  252,  1.000,21598272138.229,24038461538.462
  253,  0.900,21881838074.398,23809523809.524
  254,  0.800,21834061135.371,23752969121.140
  255,  0.700,21929824561.404,23866348448.687
  256,  0.600,21739130434.783,23474178403.756
  257,  0.500,21786492374.728,23923444976.077
  258,  0.400,22075055187.638,23474178403.756
  259,  0.300,21881838074.398,23923444976.077
  260,  0.200,21739130434.783,23474178403.756
  261,  0.100,22172949002.217,23529411764.706
  262,  0.000,22026431718.062,23529411764.706
  263,  0.000,21786492374.728,24154589371.981
  264, -0.100,22172949002.217,23866348448.687
  265, -0.200,22026431718.062,23752969121.140
  266, -0.300,22471910112.360,23752969121.140
  267, -0.400,22471910112.360,23640661938.534
  268, -0.500,22271714922.049,23584905660.377
  269, -0.600,22222222222.222,23696682464.455
  270, -0.700,22222222222.222,23696682464.455
  271, -0.800,22421524663.677,23809523809.524
  272, -0.900,22075055187.638,23419203747.073
  273, -1.000,21834061135.371,23255813953.488
  274, -1.100,20876826722.338,22624434389.140
  275, -1.200,18726591760.300,20833333333.333
  276, -1.300,15552099533.437,17636684303.351
  277, -1.400,11160714285.714,12578616352.201
  278, -1.500,7518796992.481,8547008547.009
  279, -1.600,5688282138.794,6557377049.180
  280, -1.700,4970178926.441,5656108597.285
  281, -1.800,4418912947.415,4985044865.404
  282, -1.900,4008016032.064,4502476361.999
  283, -2.000,3831417624.521,4277159965.783
  284, -2.100,3500175008.750,4011231448.055
  285, -2.200,3350083752.094,3780718336.484
  286, -2.300,3200000000.000,3553660270.078
  287, -2.400,3060912151.821,3401360544.218
  288, -2.500,2932551319.648,3269042170.644
  289, -2.600,2871088142.406,3216468317.787
  290, -2.700,2816901408.451,3154574132.492
  291, -2.800,2790178571.429,3119151590.767
  292, -2.900,2707825616.030,3006614552.014
  293, -3.000,2658160552.897,2991325157.045
  294, -3.100,2619172341.540,2934272300.469
  295, -3.200,2587322121.604,2878526194.588
  296, -3.300,2573340195.574,2775464890.369
  297, -3.400,2603488674.824,2881844380.403
  298, -3.500,2578648788.035,2832058906.825
  299, -3.600,2581977794.991,2838489923.361
  300, -3.700,2598752598.753,2881844380.403
  301, -3.800,2602811035.919,2812939521.800
  302, -3.900,2589331952.356,2866150759.530
  303, -4.000,2592016588.906,2862049227.247
  304, -3.900,2584647195.658,2869440459.110
  305, -3.800,2570033410.434,2882675122.514
  306, -3.700,2574002574.003,2872737719.046
  307, -3.600,2584647195.658,2886002886.003
  308, -3.500,2592688618.097,2895193977.997
  309, -3.400,2608242044.862,2910360884.750
  310, -3.300,2591344908.007,2884338044.419
  311, -3.200,2615746795.710,2884338044.419
  312, -3.100,2604166666.667,2896032435.563
  313, -3.000,2611647949.856,2907822041.291
  314, -2.900,2592688618.097,2909514111.143
  315, -2.800,2614379084.967,2903600464.576
  316, -2.700,2616431187.860,2904443799.012
  317, -2.600,2623983206.507,2923121894.183
  318, -2.500,2622606871.230,2899391127.863
  319, -2.400,2630194634.403,2906976744.186
  320, -2.300,2630194634.403,2903600464.576
  321, -2.200,2635046113.307,2894356005.789
  322, -2.100,2630886608.787,2890173410.405
  323, -2.000,2637130801.688,2910360884.750
  324, -1.900,2635046113.307,2904443799.012
  325, -1.800,2624671916.010,2884338044.419
  326, -1.700,2634351949.420,2888503755.055
  327, -1.600,2644802962.179,2902757619.739
  328, -1.500,2645502645.503,2910360884.750
  329, -1.400,2639915522.703,2896871378.911
  330, -1.300,2640612622.128,2901073397.157
  331, -1.200,2637826431.021,2902757619.739
  332, -1.100,2646903123.346,2904443799.012
  333, -1.000,2638522427.441,2898550724.638
  334, -0.900,2644802962.179,2908667830.134
  335, -0.800,2655337227.828,2918004085.206
  336, -0.700,2646202699.127,2901915264.074
  337, -0.600,2643404705.260,2912904165.453
  338, -0.500,2650410813.676,2905287623.475
  339, -0.400,2642706131.078,2907822041.291
  340, -0.300,2642706131.078,2906131938.390
  341, -0.200,2642007926.024,2904443799.012
  342, -0.100,2643404705.260,2906976744.186
  343,  0.000,2646202699.127,2906976744.186
