Setup title	pulsedAmplitudeSweep_DCIV
test date	19.09.2024
test time	15:22:56
Device ID	LBE247_ID301XR1000Oct
Count	0
TriggerOutput	0
TriggerPolarity	positive
Measurement parameters
groundWGFMU,pulseWGFMU,startVolage1,endVoltage1,startVolage2,endVoltage2,stepSize,riseTime,fallTime,pulseWidth,pulseDelay,VpreCond1,VpreCond2,riseTimePrecond,fallTimePrecon,pulseWidthPreCond,bothSides,repetitions,preConEveryLoop,groundVoltageDuringPulse,measName,
SMU2,WGFMU1,0.000000,4.000000,0.000000,-4.000000,0.100000,0.000000020,0.000000020,0.000002000,0.001000000,0.000000,0.000000,0.000100000,0.000100000,0.005000000,1,2,0,0.000000,2e-6s-4V-m4V,
Measurement Data
index, pulse amplitude (V), R_low (ohm), R_high (ohm)
    0,  0.000,3191828917.970,3486750348.675
    1,  0.100,3203074951.954,3487966515.521
    2,  0.200,3208213025.345,3485535029.627
    3,  0.300,3208213025.345,3479471120.390
    4,  0.400,3214400514.304,3492839678.659
    5,  0.500,3212335367.812,3485535029.627
    6,  0.600,3208213025.345,3496503496.503
    7,  0.700,3209242618.742,3494060097.834
    8,  0.800,3215434083.601,3495281370.150
    9,  0.900,3237293622.532,3524850193.867
   10,  1.000,3250975292.588,3562522265.764
   11,  1.100,3266906239.791,3562522265.764
   12,  1.200,3315649867.374,3619254433.587
   13,  1.300,3355704697.987,3675119441.382
   14,  1.400,3575259206.292,3898635477.583
   15,  1.500,3972983710.767,4319654427.646
   16,  1.600,4655493482.309,5007511266.900
   17,  1.700,5120327700.973,5537098560.354
   18,  1.800,5497526113.249,5941770647.653
   19,  1.900,5500550055.006,5906674542.233
   20,  2.000,5747126436.782,6222775357.810
   21,  2.100,5977286312.014,6422607578.677
   22,  2.200,6123698714.023,6738544474.394
   23,  2.300,6531678641.411,6830601092.896
   24,  2.400,7639419404.125,8223684210.526
   25,  2.500,8718395815.170,9233610341.644
   26,  2.600,10111223458.038,10952902519.168
   27,  2.700,11695906432.749,12360939431.397
   28,  2.800,13623978201.635,14265335235.378
   29,  2.900,15797788309.637,16611295681.063
   30,  3.000,17605633802.817,18214936247.723
   31,  3.100,19841269841.270,20040080160.321
   32,  3.200,22222222222.222,22371364653.244
   33,  3.300,23255813953.488,24271844660.194
   34,  3.400,24937655860.349,24038461538.462
   35,  3.500,25510204081.633,24509803921.569
   36,  3.600,25316455696.203,25252525252.525
   37,  3.700,26595744680.851,26041666666.667
   38,  3.800,27397260273.973,26246719160.105
   39,  3.900,27932960893.855,27027027027.027
   40,  4.000,27700831024.931,26954177897.574
   41,  3.900,27247956403.270,26737967914.439
   42,  3.800,27624309392.265,27173913043.478
   43,  3.700,26385224274.406,26525198938.992
   44,  3.600,25316455696.203,26315789473.684
   45,  3.500,26178010471.204,26315789473.684
   46,  3.400,26315789473.684,26595744680.851
   47,  3.300,27322404371.585,26595744680.851
   48,  3.200,25974025974.026,26954177897.574
   49,  3.100,26666666666.667,26178010471.204
   50,  3.000,27322404371.585,26666666666.667
   51,  2.900,26595744680.851,25773195876.289
   52,  2.800,26737967914.439,26178010471.204
   53,  2.700,27322404371.585,26666666666.667
   54,  2.600,26666666666.667,26178010471.204
   55,  2.500,26455026455.026,26737967914.439
   56,  2.400,26809651474.531,26178010471.204
   57,  2.300,27100271002.710,27322404371.585
   58,  2.200,27777777777.778,27100271002.710
   59,  2.100,27624309392.265,27173913043.478
   60,  2.000,27624309392.265,27472527472.527
   61,  1.900,27624309392.265,27247956403.270
   62,  1.800,28089887640.449,27247956403.270
   63,  1.700,27548209366.391,27472527472.527
   64,  1.600,27932960893.855,27100271002.710
   65,  1.500,28490028490.028,27100271002.710
   66,  1.400,28011204481.793,27624309392.265
   67,  1.300,27700831024.931,27472527472.527
   68,  1.200,28011204481.793,27777777777.778
   69,  1.100,27472527472.527,27472527472.527
   70,  1.000,27472527472.527,27027027027.027
   71,  0.900,28169014084.507,27777777777.778
   72,  0.800,27700831024.931,27700831024.931
   73,  0.700,28089887640.449,27548209366.391
   74,  0.600,27397260273.973,27322404371.585
   75,  0.500,27624309392.265,27322404371.585
   76,  0.400,28169014084.507,26809651474.531
   77,  0.300,27855153203.343,27100271002.710
   78,  0.200,27932960893.855,27100271002.710
   79,  0.100,27932960893.855,27472527472.527
   80,  0.000,27777777777.778,27548209366.391
   81,  0.000,27777777777.778,27624309392.265
   82, -0.100,28089887640.449,27548209366.391
   83, -0.200,27777777777.778,27700831024.931
   84, -0.300,27322404371.585,27548209366.391
   85, -0.400,27700831024.931,27472527472.527
   86, -0.500,27855153203.343,28169014084.507
   87, -0.600,27472527472.527,27777777777.778
   88, -0.700,26881720430.108,26525198938.992
   89, -0.800,26041666666.667,26315789473.684
   90, -0.900,24390243902.439,24813895781.638
   91, -1.000,20408163265.306,21505376344.086
   92, -1.100,13947001394.700,15082956259.427
   93, -1.200,8547008547.009,9310986964.618
   94, -1.300,6060606060.606,6644518272.425
   95, -1.400,5012531328.321,5518763796.909
   96, -1.500,4504504504.505,4967709885.743
   97, -1.600,4120313143.799,4562043795.620
   98, -1.700,3847633705.271,4325259515.571
   99, -1.800,3694126339.121,4084967320.261
  100, -1.900,3539823008.850,3891050583.658
  101, -2.000,3353454057.679,3725782414.307
  102, -2.100,3255208333.333,3585514521.334
  103, -2.200,3147623544.224,3491620111.732
  104, -2.300,3077870113.881,3454231433.506
  105, -2.400,3058103975.535,3389830508.475
  106, -2.500,2976190476.190,3331112591.606
  107, -2.600,2917152858.810,3238341968.912
  108, -2.700,2858776443.682,3201024327.785
  109, -2.800,2836879432.624,3140703517.588
  110, -2.900,2815315315.315,3127932436.659
  111, -3.000,2834467120.181,3140703517.588
  112, -3.100,2822466836.015,3080714725.816
  113, -3.200,2823263692.829,3088326127.239
  114, -3.300,2852253280.091,3097893432.466
  115, -3.400,2812148481.440,3092145949.289
  116, -3.500,2836879432.624,3139717425.432
  117, -3.600,2805836139.169,3058103975.535
  118, -3.700,2854695974.879,3159557661.927
  119, -3.800,2804262478.968,3131850923.896
  120, -3.900,2908667830.134,3176620076.239
  121, -4.000,2925687536.571,3209242618.742
  122, -3.900,2928257686.676,3202049311.559
  123, -3.800,2995805871.780,3226847370.119
  124, -3.700,2964719833.976,3254149040.026
  125, -3.600,3040437823.047,3295978905.735
  126, -3.500,3053435114.504,3332222592.469
  127, -3.400,3071253071.253,3321155762.205
  128, -3.300,3009328919.651,3277613897.083
  129, -3.200,3023888720.895,3285151116.951
  130, -3.100,3042287800.426,3309066843.150
  131, -3.000,3033060357.901,3327787021.631
  132, -2.900,3045066991.474,3316749585.406
  133, -2.800,3037667071.689,3341129301.704
  134, -2.700,3053435114.504,3332222592.469
  135, -2.600,3045994517.210,3305785123.967
  136, -2.500,3044140030.441,3334444814.938
  137, -2.400,3041362530.414,3325573661.457
  138, -2.300,3045066991.474,3320053120.850
  139, -2.200,3044140030.441,3321155762.205
  140, -2.100,3045066991.474,3321155762.205
  141, -2.000,3032140691.328,3312355084.465
  142, -1.900,3031221582.298,3316749585.406
  143, -1.800,3026634382.567,3304692663.582
  144, -1.700,3025718608.169,3303600925.008
  145, -1.600,3023888720.895,3306878306.878
  146, -1.500,3028467595.397,3312355084.465
  147, -1.400,3023888720.895,3305785123.967
  148, -1.300,3022061045.633,3302509907.530
  149, -1.200,3032140691.328,3298153034.301
  150, -1.100,3031221582.298,3315649867.374
  151, -1.000,3035822707.954,3306878306.878
  152, -0.900,3033980582.524,3303600925.008
  153, -0.800,3033980582.524,3310162197.948
  154, -0.700,3029385034.838,3300330033.003
  155, -0.600,3028467595.397,3315649867.374
  156, -0.500,3036744609.778,3305785123.967
  157, -0.400,3040437823.047,3313452617.628
  158, -0.300,3045994517.210,3318951211.417
  159, -0.200,3054367745.877,3340013360.053
  160, -0.100,3061849357.012,3335557038.025
  161,  0.000,3055300947.143,3325573661.457
