Setup title	pulsedAmplitudeSweep_DCIV
test date	19.09.2024
test time	15:26:38
Device ID	LBE247_ID301XR1000Oct
Count	1
TriggerOutput	0
TriggerPolarity	positive
Measurement parameters
groundWGFMU,pulseWGFMU,startVolage1,endVoltage1,startVolage2,endVoltage2,stepSize,riseTime,fallTime,pulseWidth,pulseDelay,VpreCond1,VpreCond2,riseTimePrecond,fallTimePrecon,pulseWidthPreCond,bothSides,repetitions,preConEveryLoop,groundVoltageDuringPulse,measName,
SMU2,WGFMU1,0.000000,4.000000,0.000000,-4.000000,0.100000,0.000000020,0.000000020,0.000002000,0.001000000,0.000000,0.000000,0.000100000,0.000100000,0.005000000,1,2,0,0.000000,2e-6s-4V-m4V,
Measurement Data
index, pulse amplitude (V), R_low (ohm), R_high (ohm)
    0,  0.000,3052503052.503,3318951211.417
    1,  0.100,3056234718.826,3309066843.150
    2,  0.200,3052503052.503,3306878306.878
    3,  0.300,3060912151.821,3306878306.878
    4,  0.400,3046922608.166,3314550878.356
    5,  0.500,3050640634.533,3317850033.179
    6,  0.600,3055300947.143,3305785123.967
    7,  0.700,3069367710.252,3333333333.333
    8,  0.800,3076923076.923,3352329869.259
    9,  0.900,3105590062.112,3396739130.435
   10,  1.000,3140703517.588,3425830763.960
   11,  1.100,3222687721.560,3507541213.609
   12,  1.200,3309066843.150,3620564808.110
   13,  1.300,3503854239.664,3862495171.881
   14,  1.400,3863987635.240,4290004290.004
   15,  1.500,4409171075.838,4897159647.405
   16,  1.600,4828585224.529,5405405405.405
   17,  1.700,5254860746.190,5871990604.815
   18,  1.800,5479452054.795,6127450980.392
   19,  1.900,5500550055.006,6153846153.846
   20,  2.000,6134969325.153,6734006734.007
   21,  2.100,6361323155.216,7132667617.689
   22,  2.200,6901311249.137,7704160246.533
   23,  2.300,8051529790.660,8779631255.487
   24,  2.400,9606147934.678,10362694300.518
   25,  2.500,10395010395.010,11135857461.024
   26,  2.600,12870012870.013,14705882352.941
   27,  2.700,15267175572.519,16891891891.892
   28,  2.800,17921146953.405,18484288354.898
   29,  2.900,19342359767.892,20491803278.689
   30,  3.000,20533880903.491,22522522522.523
   31,  3.100,22421524663.677,23094688221.709
   32,  3.200,22988505747.126,23255813953.488
   33,  3.300,23041474654.378,24449877750.611
   34,  3.400,24691358024.691,25575447570.332
   35,  3.500,24937655860.349,25839793281.654
   36,  3.600,24752475247.525,25575447570.332
   37,  3.700,25188916876.574,25316455696.203
   38,  3.800,26246719160.105,27397260273.973
   39,  3.900,26109660574.413,25974025974.026
   40,  4.000,25316455696.203,26178010471.204
   41,  3.900,25510204081.633,25445292620.865
   42,  3.800,24330900243.309,25445292620.865
   43,  3.700,24213075060.533,24813895781.638
   44,  3.600,24752475247.525,25974025974.026
   45,  3.500,24330900243.309,25445292620.865
   46,  3.400,24330900243.309,24875621890.547
   47,  3.300,23041474654.378,23923444976.077
   48,  3.200,24390243902.439,25125628140.704
   49,  3.100,24330900243.309,24509803921.569
   50,  3.000,23752969121.140,24570024570.025
   51,  2.900,24096385542.169,24570024570.025
   52,  2.800,24154589371.981,24813895781.638
   53,  2.700,23584905660.377,24330900243.309
   54,  2.600,24154589371.981,24570024570.025
   55,  2.500,23752969121.140,24752475247.525
   56,  2.400,24038461538.462,24813895781.638
   57,  2.300,23923444976.077,25252525252.525
   58,  2.200,23980815347.722,25575447570.332
   59,  2.100,24509803921.569,25445292620.865
   60,  2.000,23696682464.455,25445292620.865
   61,  1.900,24570024570.025,25380710659.898
   62,  1.800,24213075060.533,25445292620.865
   63,  1.700,24390243902.439,25510204081.633
   64,  1.600,25000000000.000,25575447570.332
   65,  1.500,25000000000.000,25510204081.633
   66,  1.400,24509803921.569,25575447570.332
   67,  1.300,25188916876.574,25575447570.332
   68,  1.200,25316455696.203,25906735751.295
   69,  1.100,24813895781.638,25839793281.654
   70,  1.000,25510204081.633,26178010471.204
   71,  0.900,24691358024.691,26109660574.413
   72,  0.800,25252525252.525,25575447570.332
   73,  0.700,24691358024.691,25839793281.654
   74,  0.600,25316455696.203,26041666666.667
   75,  0.500,25062656641.604,26246719160.105
   76,  0.400,25575447570.332,26246719160.105
   77,  0.300,25510204081.633,26595744680.851
   78,  0.200,25252525252.525,26246719160.105
   79,  0.100,26385224274.406,25641025641.026
   80,  0.000,25575447570.332,26041666666.667
   81,  0.000,25252525252.525,26041666666.667
   82, -0.100,25316455696.203,26246719160.105
   83, -0.200,25641025641.026,25906735751.295
   84, -0.300,25445292620.865,26178010471.204
   85, -0.400,25252525252.525,25974025974.026
   86, -0.500,25000000000.000,25839793281.654
   87, -0.600,25316455696.203,25773195876.289
   88, -0.700,24449877750.611,25575447570.332
   89, -0.800,24096385542.169,25316455696.203
   90, -0.900,22831050228.311,23752969121.140
   91, -1.000,18939393939.394,20491803278.689
   92, -1.100,13037809647.979,14184397163.121
   93, -1.200,8064516129.032,9140767824.497
   94, -1.300,5763688760.807,6455777921.240
   95, -1.400,4918839153.960,5524861878.453
   96, -1.500,4355400696.864,4875670404.681
   97, -1.600,4030632809.351,4520795660.036
   98, -1.700,3810975609.756,4208754208.754
   99, -1.800,3519887363.604,3938558487.594
  100, -1.900,3356831151.393,3743916136.279
  101, -2.000,3211303789.338,3558718861.210
  102, -2.100,3102699348.433,3457814661.134
  103, -2.200,3002101471.030,3368137420.007
  104, -2.300,2943773918.163,3277613897.083
  105, -2.400,2905287623.475,3228931223.765
  106, -2.500,2858776443.682,3165558721.114
  107, -2.600,2814522938.362,3135779241.141
  108, -2.700,2812148481.440,3126954346.467
  109, -2.800,2783964365.256,3100775193.798
  110, -2.900,2789400278.940,3106554830.693
  111, -3.000,2798768541.842,3112356053.533
  112, -3.100,2791736460.078,3119151590.767
  113, -3.200,2769315978.953,3106554830.693
  114, -3.300,2798768541.842,3095017022.594
  115, -3.400,2731494127.288,3044140030.441
  116, -3.500,2757099531.293,3065603923.973
  117, -3.600,2777006387.115,3069367710.252
  118, -3.700,2775464890.369,2981514609.422
  119, -3.800,2850627137.970,3091190108.192
  120, -3.900,2862049227.247,3103662321.539
  121, -4.000,2878526194.588,3172588832.487
  122, -3.900,2955956251.847,3217503217.503
  123, -3.800,2927400468.384,3223726627.982
  124, -3.700,2957704821.059,3241491085.900
  125, -3.600,2968239833.779,3269042170.644
  126, -3.500,2980625931.446,3286230693.395
  127, -3.400,2948982601.003,3270111183.780
  128, -3.300,2925687536.571,3218538783.392
  129, -3.200,2921413964.359,3241491085.900
  130, -3.100,2951593860.685,3265839320.705
  131, -3.000,2930832356.389,3263707571.802
  132, -2.900,2927400468.384,3269042170.644
  133, -2.800,2931691586.045,3254149040.026
  134, -2.700,2924831822.170,3252032520.325
  135, -2.600,2931691586.045,3271180896.304
  136, -2.500,2924831822.170,3258390355.165
  137, -2.400,2912904165.453,3247807729.782
  138, -2.300,2923976608.187,3256268316.509
  139, -2.200,2940311673.037,3259452411.995
  140, -2.100,2932551319.648,3261578604.044
  141, -2.000,2973535533.750,3290556103.982
  142, -1.900,2965599051.008,3286230693.395
  143, -1.800,2961208172.935,3294892915.980
  144, -1.700,2962962962.963,3282994090.611
  145, -1.600,2960331557.134,3298153034.301
  146, -1.500,2961208172.935,3289473684.211
  147, -1.400,2972651605.232,3298153034.301
  148, -1.300,2969121140.143,3307972213.033
  149, -1.200,2952465308.533,3303600925.008
  150, -1.100,2969121140.143,3299241174.530
  151, -1.000,2959455460.195,3301419610.432
  152, -0.900,2972651605.232,3307972213.033
  153, -0.800,2970002970.003,3310162197.948
  154, -0.700,2977963073.258,3315649867.374
  155, -0.600,2987750224.081,3312355084.465
  156, -0.500,2967359050.445,3307972213.033
  157, -0.400,2985965959.988,3313452617.628
  158, -0.300,2977076510.866,3307972213.033
  159, -0.200,2963841138.115,3312355084.465
  160, -0.100,2971768202.080,3303600925.008
  161,  0.000,2975304968.759,3315649867.374
