Setup title	pulsedAmplitudeSweep_DCIV
test date	19.09.2024
test time	11:06:59
Device ID	LBE247_ID294YR
Count	2
TriggerOutput	0
TriggerPolarity	positive
Measurement parameters
groundWGFMU,pulseWGFMU,startVolage1,endVoltage1,startVolage2,endVoltage2,stepSize,riseTime,fallTime,pulseWidth,pulseDelay,VpreCond1,VpreCond2,riseTimePrecond,fallTimePrecon,pulseWidthPreCond,bothSides,repetitions,preConEveryLoop,groundVoltageDuringPulse,measName,
SMU2,WGFMU1,0.000000,4.000000,0.000000,-2.500000,0.100000,0.000000020,0.000000020,0.000500000,0.001000000,0.000000,0.000000,0.000100000,0.000100000,0.005000000,0,4,0,0.000000,5e-4s-4V-m2p5V,
Measurement Data
index, pulse amplitude (V), R_low (ohm), R_high (ohm)
    0,  0.000,72373563.385,80843357.910
    1,  0.100,72398714.199,80914004.596
    2,  0.200,72541566.317,81024801.692
    3,  0.300,72720397.344,81229489.554
    4,  0.400,73093537.800,81746764.872
    5,  0.500,73727826.356,82619364.327
    6,  0.600,74601812.824,83642112.131
    7,  0.700,75935910.092,85250038.363
    8,  0.800,78065231.307,87952294.675
    9,  0.900,81504906.595,92070857.732
   10,  1.000,87035989.382,98576554.552
   11,  1.100,93191433.843,106023176.666
   12,  1.200,101442512.528,115835929.989
   13,  1.300,111295366.774,127520116.298
   14,  1.400,122841068.226,141548827.268
   15,  1.500,134508036.855,155867637.202
   16,  1.600,149191382.706,173211161.727
   17,  1.700,169442702.950,198558465.540
   18,  1.800,198267145.151,232915637.956
   19,  1.900,236200014.172,279353018.409
   20,  2.000,287084086.929,341821910.784
   21,  2.100,361389180.008,432806751.785
   22,  2.200,460045084.418,558004575.638
   23,  2.300,555308751.666,677093912.926
   24,  2.400,669030574.697,820277253.712
   25,  2.500,760456273.764,933968431.867
   26,  2.600,846740050.804,1043405676.127
   27,  2.700,894694461.841,1111852346.008
   28,  2.800,960799385.088,1195743154.370
   29,  2.900,986679822.398,1225640397.107
   30,  3.000,1020512297.173,1266464032.421
   31,  3.100,1045369015.262,1288659793.814
   32,  3.200,1043296817.945,1291322314.050
   33,  3.300,1042535446.205,1292156609.381
   34,  3.400,1012863364.732,1257703433.530
   35,  3.500,970214417.386,1219066195.294
   36,  3.600,923190546.529,1151410477.835
   37,  3.700,853825136.612,1067008109.262
   38,  3.800,      -1.000,      -1.000
