Setup title	pulsedAmplitudeSweep_DCIV
test date	19.09.2024
test time	11:43:27
Device ID	LBE247_ID300ZR1000Oct
Count	2
TriggerOutput	0
TriggerPolarity	positive
Measurement parameters
groundWGFMU,pulseWGFMU,startVolage1,endVoltage1,startVolage2,endVoltage2,stepSize,riseTime,fallTime,pulseWidth,pulseDelay,VpreCond1,VpreCond2,riseTimePrecond,fallTimePrecon,pulseWidthPreCond,bothSides,repetitions,preConEveryLoop,groundVoltageDuringPulse,measName,
SMU2,WGFMU1,0.000000,3.000000,0.000000,-2.000000,0.100000,0.000000020,0.000000020,0.000500000,0.001000000,0.000000,0.000000,0.000100000,0.000100000,0.005000000,1,3,0,0.000000,5e-4s-3V-m2V,
Measurement Data
index, pulse amplitude (V), R_low (ohm), R_high (ohm)
    0,  0.000,4863813229.572,5537098560.354
    1,  0.100,4863813229.572,5552470849.528
    2,  0.200,4861448711.716,5592841163.311
    3,  0.300,4972650422.675,5685048322.911
    4,  0.400,5213764337.852,6067961165.049
    5,  0.500,5995203836.930,6930006930.007
    6,  0.600,7057163020.466,8291873963.516
    7,  0.700,8090614886.731,9389671361.502
    8,  0.800,9363295880.150,10869565217.391
    9,  0.900,10660980810.235,12547051442.911
   10,  1.000,11337868480.726,13192612137.203
   11,  1.100,13175230566.535,15432098765.432
   12,  1.200,14534883720.930,17152658662.093
   13,  1.300,15974440894.569,18939393939.394
   14,  1.400,18587360594.796,21834061135.371
   15,  1.500,19607843137.255,23584905660.377
   16,  1.600,20790020790.021,24330900243.309
   17,  1.700,21786492374.728,25510204081.633
   18,  1.800,21598272138.229,26525198938.992
   19,  1.900,22026431718.062,26809651474.531
   20,  2.000,22172949002.217,25974025974.026
   21,  2.100,22883295194.508,28409090909.091
   22,  2.200,23201856148.492,28818443804.035
   23,  2.300,23364485981.308,28490028490.028
   24,  2.400,23696682464.455,28901734104.046
   25,  2.500,23809523809.524,29411764705.882
   26,  2.600,25380710659.898,30674846625.767
   27,  2.700,26315789473.684,31746031746.032
   28,  2.800,26178010471.204,32894736842.105
   29,  2.900,26809651474.531,34246575342.466
   30,  3.000,27027027027.027,34129692832.765
   31,  2.900,27932960893.855,34482758620.690
   32,  2.800,28328611898.017,35714285714.286
   33,  2.700,27247956403.270,33783783783.784
   34,  2.600,28248587570.621,37037037037.037
   35,  2.500,29585798816.568,37037037037.037
   36,  2.400,29325513196.481,36630036630.037
   37,  2.300,29498525073.746,37313432835.821
   38,  2.200,30120481927.711,37453183520.599
   39,  2.100,30581039755.352,37453183520.599
   40,  2.000,29673590504.451,37453183520.599
   41,  1.900,28735632183.908,36363636363.636
   42,  1.800,28901734104.046,37313432835.821
   43,  1.700,29154518950.437,36496350364.964
   44,  1.600,29673590504.451,36900369003.690
   45,  1.500,29069767441.860,36900369003.690
   46,  1.400,29239766081.871,37735849056.604
   47,  1.300,30120481927.711,37174721189.591
   48,  1.200,29761904761.905,37313432835.821
   49,  1.100,30030030030.030,37735849056.604
   50,  1.000,29498525073.746,38167938931.298
   51,  0.900,29850746268.657,37735849056.604
   52,  0.800,30120481927.711,37878787878.788
   53,  0.700,29585798816.568,38461538461.538
   54,  0.600,29761904761.905,38022813688.213
   55,  0.500,30120481927.711,38022813688.213
   56,  0.400,29585798816.568,38167938931.298
   57,  0.300,30303030303.030,37313432835.821
   58,  0.200,29585798816.568,37593984962.406
   59,  0.100,29673590504.451,38610038610.039
   60,  0.000,30030030030.030,38314176245.211
   61,  0.000,29761904761.905,38167938931.298
   62, -0.100,30303030303.030,38461538461.538
   63, -0.200,30120481927.711,38022813688.213
   64, -0.300,29585798816.568,37735849056.604
   65, -0.400,27472527472.527,35335689045.936
   66, -0.500,24096385542.169,31847133757.962
   67, -0.600,18552875695.733,23255813953.488
   68, -0.700,12406947890.819,14947683109.118
   69, -0.800,8598452278.590,10277492291.881
   70, -0.900,6798096532.971,7993605115.907
   71, -1.000,6172839506.173,7288629737.609
   72, -1.100,5440696409.140,6653359946.773
   73, -1.200,5241090146.751,6393861892.583
   74, -1.300,5232862375.720,6230529595.016
   75, -1.400,4985044865.404,6016847172.082
   76, -1.500,4878048780.488,5899705014.749
   77, -1.600,4789272030.651,5720823798.627
   78, -1.700,4764173415.912,5685048322.911
   79, -1.800,4612546125.461,5524861878.453
   80, -1.900,4531037607.612,5425935973.956
   81, -2.000,4520795660.036,5379236148.467
   82, -1.900,4510599909.788,5310674455.656
   83, -1.800,4610419548.179,5361930294.906
   84, -1.700,4568296025.582,5313496280.553
   85, -1.600,4612546125.461,5373455131.650
   86, -1.500,4572473708.276,5330490405.117
   87, -1.400,4458314757.022,5302226935.313
   88, -1.300,4440497335.702,5277044854.881
   89, -1.200,4440497335.702,5254860746.190
   90, -1.100,4496402877.698,5277044854.881
   91, -1.000,4486316733.961,5293806246.691
   92, -0.900,4484304932.735,5257623554.154
   93, -0.800,4504504504.505,5154639175.258
   94, -0.700,4518752824.221,5277044854.881
   95, -0.600,4557885141.294,5296610169.492
   96, -0.500,4568296025.582,5319148936.170
   97, -0.400,4551661356.395,5305039787.798
   98, -0.300,4553734061.931,5302226935.313
   99, -0.200,4557885141.294,5279831045.407
  100, -0.100,4570383912.249,5305039787.798
  101,  0.000,4564125969.877,5305039787.798
