Setup title	pulsedAmplitudeSweep_DCIV
test date	19.09.2024
test time	15:55:19
Device ID	LBE247_ID301XR1000Oct
Count	1
TriggerOutput	0
TriggerPolarity	positive
Measurement parameters
groundWGFMU,pulseWGFMU,startVolage1,endVoltage1,startVolage2,endVoltage2,stepSize,riseTime,fallTime,pulseWidth,pulseDelay,VpreCond1,VpreCond2,riseTimePrecond,fallTimePrecon,pulseWidthPreCond,bothSides,repetitions,preConEveryLoop,groundVoltageDuringPulse,measName,
SMU2,WGFMU1,0.000000,5.000000,0.000000,-4.500000,0.100000,0.000000020,0.000000020,0.000000050,0.001000000,0.000000,0.000000,0.000100000,0.000100000,0.005000000,1,2,0,0.000000,5e-8s-5V-m4V,
Measurement Data
index, pulse amplitude (V), R_low (ohm), R_high (ohm)
    0,  0.000,2586652871.185,2850627137.970
    1,  0.100,2582644628.099,2846569883.291
    2,  0.200,2583311805.735,2841716396.704
    3,  0.300,2584647195.658,2839295854.628
    4,  0.400,2577319587.629,2841716396.704
    5,  0.500,2582644628.099,2840909090.909
    6,  0.600,2579313902.502,2831257078.143
    7,  0.700,2577319587.629,2832861189.802
    8,  0.800,2579313902.502,2839295854.628
    9,  0.900,2585983966.899,2845759817.871
   10,  1.000,2550369803.622,2797985450.476
   11,  1.100,2569373072.970,2822466836.015
   12,  1.200,2583979328.165,2830455703.368
   13,  1.300,2604845011.722,2847380410.023
   14,  1.400,2621919244.887,2873563218.391
   15,  1.500,2708559046.587,2971768202.080
   16,  1.600,2887669650.592,3158559696.778
   17,  1.700,3233107015.842,3466204506.066
   18,  1.800,3460207612.457,3790750568.613
   19,  1.900,3777861730.261,4118616144.975
   20,  2.000,3825554705.432,4198152812.762
   21,  2.100,3972983710.767,4434589800.443
   22,  2.200,3968253968.254,4353504571.180
   23,  2.300,4101722723.544,4604051565.378
   24,  2.400,4191114836.547,4692632566.870
   25,  2.500,4199916001.680,4746084480.304
   26,  2.600,4038772213.247,4533091568.450
   27,  2.700,4334633723.450,4889975550.122
   28,  2.800,4518752824.221,5096839959.225
   29,  2.900,4842615012.107,5467468562.056
   30,  3.000,5408328826.393,6127450980.392
   31,  3.100,5899705014.749,6680026720.107
   32,  3.200,6653359946.773,7485029940.120
   33,  3.300,7598784194.529,8403361344.538
   34,  3.400,8547008547.009,9606147934.678
   35,  3.500,9970089730.808,11135857461.024
   36,  3.600,11273957158.963,12578616352.201
   37,  3.700,12195121951.220,13550135501.355
   38,  3.800,13458950201.884,14992503748.126
   39,  3.900,15267175572.519,16806722689.076
   40,  4.000,16501650165.017,17699115044.248
   41,  4.100,16835016835.017,18450184501.845
   42,  4.200,17452006980.803,18552875695.733
   43,  4.300,18761726078.799,19960079840.319
   44,  4.400,19569471624.266,21367521367.521
   45,  4.500,20408163265.306,21739130434.783
   46,  4.600,20040080160.321,21231422505.308
   47,  4.700,19417475728.155,21598272138.229
   48,  4.800,19230769230.769,20964360587.002
   49,  4.900,19083969465.649,20242914979.757
   50,  5.000,17667844522.968,20242914979.757
   51,  4.900,17006802721.088,19267822736.031
   52,  4.800,16977928692.699,18903591682.420
   53,  4.700,16000000000.000,17921146953.405
   54,  4.600,17064846416.382,19083969465.649
   55,  4.500,17152658662.093,18315018315.018
   56,  4.400,16920473773.266,19267822736.031
   57,  4.300,17452006980.803,19646365422.397
   58,  4.200,17391304347.826,19342359767.892
   59,  4.100,17211703958.692,19047619047.619
   60,  4.000,17793594306.050,19685039370.079
   61,  3.900,17921146953.405,19801980198.020
   62,  3.800,18050541516.245,19493177387.914
   63,  3.700,17361111111.111,19120458891.013
   64,  3.600,17513134851.138,19455252918.288
   65,  3.500,17825311942.959,19880715705.765
   66,  3.400,17761989342.806,19723865877.712
   67,  3.300,17985611510.791,19569471624.266
   68,  3.200,17761989342.806,19762845849.802
   69,  3.100,17921146953.405,19379844961.240
   70,  3.000,17921146953.405,19762845849.802
   71,  2.900,18050541516.245,19493177387.914
   72,  2.800,18281535648.995,19841269841.270
   73,  2.700,18382352941.176,20040080160.321
   74,  2.600,18181818181.818,19880715705.765
   75,  2.500,18416206261.510,20325203252.033
   76,  2.400,18691588785.047,20618556701.031
   77,  2.300,18450184501.845,20876826722.338
   78,  2.200,18656716417.910,20491803278.689
   79,  2.100,18832391713.748,20790020790.021
   80,  2.000,18726591760.300,21141649048.626
   81,  1.900,19011406844.106,20790020790.021
   82,  1.800,19157088122.605,21008403361.345
   83,  1.700,19047619047.619,21052631578.947
   84,  1.600,19230769230.769,21052631578.947
   85,  1.500,19047619047.619,21141649048.626
   86,  1.400,19607843137.255,21367521367.521
   87,  1.300,19193857965.451,21321961620.469
   88,  1.200,19607843137.255,20964360587.002
   89,  1.100,19230769230.769,21186440677.966
   90,  1.000,19493177387.914,20920502092.050
   91,  0.900,19493177387.914,21052631578.947
   92,  0.800,19417475728.155,21551724137.931
   93,  0.700,19569471624.266,20746887966.805
   94,  0.600,19569471624.266,21367521367.521
   95,  0.500,19801980198.020,21276595744.681
   96,  0.400,19646365422.397,21186440677.966
   97,  0.300,19083969465.649,21097046413.502
   98,  0.200,19493177387.914,21459227467.811
   99,  0.100,19569471624.266,21231422505.308
  100,  0.000,19417475728.155,21367521367.521
  101,  0.000,19607843137.255,21231422505.308
  102, -0.100,19920318725.100,21691973969.631
  103, -0.200,20000000000.000,21186440677.966
  104, -0.300,19685039370.079,21598272138.229
  105, -0.400,19920318725.100,21645021645.022
  106, -0.500,20080321285.141,21367521367.521
  107, -0.600,19801980198.020,21321961620.469
  108, -0.700,19417475728.155,21459227467.811
  109, -0.800,19379844961.240,21141649048.626
  110, -0.900,19083969465.649,21052631578.947
  111, -1.000,19379844961.240,20618556701.031
  112, -1.100,18726591760.300,21052631578.947
  113, -1.200,18148820326.679,19801980198.020
  114, -1.300,17636684303.351,19120458891.013
  115, -1.400,16977928692.699,18248175182.482
  116, -1.500,14598540145.985,16207455429.498
  117, -1.600,11049723756.906,12062726176.116
  118, -1.700,7855459544.383,8771929824.561
  119, -1.800,5966587112.172,6729475100.942
  120, -1.900,4970178926.441,5688282138.794
  121, -2.000,4399472063.352,4967709885.743
  122, -2.100,4008016032.064,4512635379.061
  123, -2.200,3859513701.274,4288164665.523
  124, -2.300,3673769287.289,4089979550.102
  125, -2.400,3372681281.619,3746721618.584
  126, -2.500,3160556257.901,3526093088.858
  127, -2.600,2923121894.183,3256268316.509
  128, -2.700,2767017155.506,3111387678.905
  129, -2.800,2674511901.578,3003905076.600
  130, -2.900,2601456815.817,2910360884.750
  131, -3.000,2560819462.228,2825656965.244
  132, -3.100,2509410288.582,2736726874.658
  133, -3.200,2398656752.219,2663115845.539
  134, -3.300,2402691013.936,2660989888.238
  135, -3.400,2364625206.905,2599428125.812
  136, -3.500,2361275088.548,2630886608.787
  137, -3.600,2352387673.489,2596053997.923
  138, -3.700,2338087444.470,2591344908.007
  139, -3.800,2311070025.422,2564760194.922
  140, -3.900,2334267040.149,2611647949.856
  141, -4.000,2303616678.185,2581977794.991
  142, -4.100,2344116268.167,2591344908.007
  143, -4.200,2399232245.681,2617801047.120
  144, -4.300,2361832782.239,2597402597.403
  145, -4.400,2339181286.550,2567394094.994
  146, -4.500,2295684113.866,2520796571.717
  147, -4.400,2301495972.382,2520161290.323
  148, -4.300,2378686964.795,2579313902.502
  149, -4.200,2430724355.858,2626050420.168
  150, -4.100,2370791844.476,2617801047.120
  151, -4.000,2432498175.626,2674511901.578
  152, -3.900,2506265664.160,2726281352.236
  153, -3.800,2488800398.208,2731494127.288
  154, -3.700,2493143854.400,2710761724.044
  155, -3.600,2464875523.786,2704164413.196
  156, -3.500,2485089463.221,2724053391.446
  157, -3.400,2497502497.502,2735229759.300
  158, -3.300,2454590083.456,2680246582.686
  159, -3.200,2439024390.244,2659574468.085
  160, -3.100,2437835202.340,2683843263.553
  161, -3.000,2427184466.019,2673082063.619
  162, -2.900,2437835202.340,2699784017.279
  163, -2.800,2439619419.371,2703433360.368
  164, -2.700,2461235540.241,2712232167.074
  165, -2.600,2453385672.228,2708559046.587
  166, -2.500,2447381302.007,2704164413.196
  167, -2.400,2464268112.371,2700513097.489
  168, -2.300,2469135802.469,2710761724.044
  169, -2.200,2464875523.786,2719608376.394
  170, -2.100,2474022761.009,2715915263.444
  171, -2.000,2465483234.714,2721829069.134
  172, -1.900,2469745616.202,2715177844.149
  173, -1.800,2472187886.279,2712232167.074
  174, -1.700,2479543763.947,2718129926.610
  175, -1.600,2465483234.714,2712232167.074
  176, -1.500,2465483234.714,2710027100.271
  177, -1.400,2463054187.192,2710027100.271
  178, -1.300,2466699555.994,2707825616.030
  179, -1.200,2464268112.371,2715915263.444
  180, -1.100,2464875523.786,2708559046.587
  181, -1.000,2460629921.260,2707092582.566
  182, -0.900,2461841457.410,2707825616.030
  183, -0.800,2447381302.007,2701242571.583
  184, -0.700,2461235540.241,2710761724.044
  185, -0.600,2459419576.980,2708559046.587
  186, -0.500,2449179524.859,2713704206.242
  187, -0.400,2457002457.002,2718868950.517
  188, -0.300,2449779519.843,2712232167.074
  189, -0.200,2461235540.241,2718868950.517
  190, -0.100,2463661000.246,2713704206.242
  191,  0.000,2455795677.800,2721829069.134
