Setup title	pulsedAmplitudeSweep_DCIV
test date	19.09.2024
test time	13:12:58
Device ID	LBE247_ID300XR1000Oct
Count	4
TriggerOutput	0
TriggerPolarity	positive
Measurement parameters
groundWGFMU,pulseWGFMU,startVolage1,endVoltage1,startVolage2,endVoltage2,stepSize,riseTime,fallTime,pulseWidth,pulseDelay,VpreCond1,VpreCond2,riseTimePrecond,fallTimePrecon,pulseWidthPreCond,bothSides,repetitions,preConEveryLoop,groundVoltageDuringPulse,measName,
SMU2,WGFMU1,0.000000,3.000000,0.000000,-2.000000,0.100000,0.000000020,0.000000020,0.000500000,0.001000000,0.000000,0.000000,0.000100000,0.000100000,0.005000000,0,5,0,0.000000,5e-4s-3V-m2V,
Measurement Data
index, pulse amplitude (V), R_low (ohm), R_high (ohm)
    0,  0.000,4967709885.743,5793742757.822
    1,  0.100,4970178926.441,5793742757.822
    2,  0.200,4995004995.005,5790387955.993
    3,  0.300,5096839959.225,5920663114.269
    4,  0.400,5515719801.434,6464124111.183
    5,  0.500,6510416666.667,7727975270.479
    6,  0.600,8032128514.056,9578544061.303
    7,  0.700,8658008658.009,10384215991.693
    8,  0.800,9881422924.901,11933174224.344
    9,  0.900,10683760683.761,12886597938.144
   10,  1.000,12004801920.768,14430014430.014
   11,  1.100,13661202185.792,16583747927.032
   12,  1.200,14925373134.328,18214936247.723
   13,  1.300,16447368421.053,20325203252.033
   14,  1.400,17241379310.345,20964360587.002
   15,  1.500,17793594306.050,22522522522.523
   16,  1.600,19157088122.605,23201856148.492
   17,  1.700,19723865877.712,24509803921.569
   18,  1.800,20533880903.491,25839793281.654
   19,  1.900,20790020790.021,26666666666.667
   20,  2.000,22172949002.217,27548209366.391
   21,  2.100,22421524663.677,28089887640.449
   22,  2.200,22471910112.360,28653295128.940
   23,  2.300,23529411764.706,28985507246.377
   24,  2.400,22988505747.126,28248587570.621
   25,  2.500,23696682464.455,29154518950.437
   26,  2.600,25510204081.633,32679738562.092
   27,  2.700,26315789473.684,34965034965.035
   28,  2.800,27777777777.778,35211267605.634
   29,  2.900,27397260273.973,36101083032.491
   30,  3.000,27472527472.527,36101083032.491
   31,  0.000,27777777777.778,36363636363.636
   32, -0.100,27932960893.855,35842293906.810
   33, -0.200,28328611898.017,36231884057.971
   34, -0.300,27624309392.265,35842293906.810
   35, -0.400,25445292620.865,33670033670.034
   36, -0.500,21691973969.631,28901734104.046
   37, -0.600,16806722689.076,21231422505.308
   38, -0.700,11792452830.189,14684287812.041
   39, -0.800,8849557522.124,10775862068.966
   40, -0.900,7147962830.593,8554319931.565
   41, -1.000,6675567423.231,7923930269.414
   42, -1.100,5624296962.880,6877579092.160
   43, -1.200,5446623093.682,6596306068.602
   44, -1.300,5268703898.841,6297229219.144
   45, -1.400,5288207297.726,6207324643.079
   46, -1.500,5299417064.123,6222775357.810
   47, -1.600,4921259842.520,5959475566.150
   48, -1.700,5040322580.645,5917159763.314
   49, -1.800,4777830864.787,5790387955.993
   50, -1.900,4672897196.262,5681818181.818
   51, -2.000,4604051565.378,5611672278.339
