Setup title	pulsedAmplitudeSweep_DCIV
test date	19.09.2024
test time	13:11:36
Device ID	LBE247_ID300XR1000Oct
Count	3
TriggerOutput	0
TriggerPolarity	positive
Measurement parameters
groundWGFMU,pulseWGFMU,startVolage1,endVoltage1,startVolage2,endVoltage2,stepSize,riseTime,fallTime,pulseWidth,pulseDelay,VpreCond1,VpreCond2,riseTimePrecond,fallTimePrecon,pulseWidthPreCond,bothSides,repetitions,preConEveryLoop,groundVoltageDuringPulse,measName,
SMU2,WGFMU1,0.000000,3.000000,0.000000,-2.000000,0.100000,0.000000020,0.000000020,0.000500000,0.001000000,0.000000,0.000000,0.000100000,0.000100000,0.005000000,0,5,0,0.000000,5e-4s-3V-m2V,
Measurement Data
index, pulse amplitude (V), R_low (ohm), R_high (ohm)
    0,  0.000,5173305742.369,6049606775.560
    1,  0.100,5197505197.505,6108735491.753
    2,  0.200,5246589716.684,6090133982.948
    3,  0.300,5390835579.515,6309148264.984
    4,  0.400,5865102639.296,6944444444.444
    5,  0.500,7112375533.428,8525149190.111
    6,  0.600,7898894154.818,9433962264.151
    7,  0.700,9057971014.493,10799136069.114
    8,  0.800,10131712259.372,12106537530.266
    9,  0.900,11013215859.031,13386880856.760
   10,  1.000,12077294685.990,14534883720.930
   11,  1.100,13495276653.171,16339869281.046
   12,  1.200,15128593040.847,18416206261.510
   13,  1.300,16474464579.901,20202020202.020
   14,  1.400,18115942028.986,21978021978.022
   15,  1.500,19047619047.619,23696682464.455
   16,  1.600,20120724346.076,25510204081.633
   17,  1.700,20833333333.333,25974025974.026
   18,  1.800,21276595744.681,27624309392.265
   19,  1.900,21834061135.371,28735632183.908
   20,  2.000,22421524663.677,29498525073.746
   21,  2.100,22421524663.677,28818443804.035
   22,  2.200,22624434389.140,28985507246.377
   23,  2.300,23255813953.488,29411764705.882
   24,  2.400,24509803921.569,30864197530.864
   25,  2.500,24096385542.169,31446540880.503
   26,  2.600,25974025974.026,33670033670.034
   27,  2.700,27027027027.027,35335689045.936
   28,  2.800,27397260273.973,34602076124.567
   29,  2.900,28409090909.091,35335689045.936
   30,  3.000,28901734104.046,37037037037.037
   31,  0.000,29239766081.871,37174721189.591
   32, -0.100,29069767441.860,36496350364.964
   33, -0.200,29069767441.860,36764705882.353
   34, -0.300,28328611898.017,36764705882.353
   35, -0.400,26315789473.684,33670033670.034
   36, -0.500,23419203747.073,29498525073.746
   37, -0.600,18726591760.300,23310023310.023
   38, -0.700,13089005235.602,16051364365.971
   39, -0.800,8561643835.616,10504201680.672
   40, -0.900,6915629322.268,8481764206.955
   41, -1.000,6480881399.870,7627765064.836
   42, -1.100,5698005698.006,6901311249.137
   43, -1.200,5449591280.654,6600660066.007
   44, -1.300,5564830272.677,6489292667.099
   45, -1.400,5208333333.333,6289308176.101
   46, -1.500,5154639175.258,6157635467.980
   47, -1.600,5246589716.684,6090133982.948
   48, -1.700,5122950819.672,5988023952.096
   49, -1.800,4791566842.357,5841121495.327
   50, -1.900,4780114722.753,5727376861.397
   51, -2.000,4614674665.436,5624296962.880
