Setup title	pulsedAmplitudeSweep_DCIV
test date	19.09.2024
test time	13:08:44
Device ID	LBE247_ID300XR1000Oct
Count	1
TriggerOutput	0
TriggerPolarity	positive
Measurement parameters
groundWGFMU,pulseWGFMU,startVolage1,endVoltage1,startVolage2,endVoltage2,stepSize,riseTime,fallTime,pulseWidth,pulseDelay,VpreCond1,VpreCond2,riseTimePrecond,fallTimePrecon,pulseWidthPreCond,bothSides,repetitions,preConEveryLoop,groundVoltageDuringPulse,measName,
SMU2,WGFMU1,0.000000,3.000000,0.000000,-2.000000,0.100000,0.000000020,0.000000020,0.000500000,0.001000000,0.000000,0.000000,0.000100000,0.000100000,0.005000000,0,5,0,0.000000,5e-4s-3V-m2V,
Measurement Data
index, pulse amplitude (V), R_low (ohm), R_high (ohm)
    0,  0.000,5797101449.275,6925207756.233
    1,  0.100,5797101449.275,6930006930.007
    2,  0.200,5787037037.037,6925207756.233
    3,  0.300,5966587112.172,7204610951.009
    4,  0.400,6476683937.824,7880220646.178
    5,  0.500,7668711656.442,9389671361.502
    6,  0.600,9615384615.385,11876484560.570
    7,  0.700,10683760683.761,13245033112.583
    8,  0.800,12376237623.762,14947683109.118
    9,  0.900,13297872340.426,16501650165.017
   10,  1.000,14471780028.944,18148820326.679
   11,  1.100,15337423312.883,19417475728.155
   12,  1.200,17452006980.803,22222222222.222
   13,  1.300,18939393939.394,24509803921.569
   14,  1.400,21008403361.345,26315789473.684
   15,  1.500,22522522522.523,29069767441.860
   16,  1.600,23474178403.756,30959752321.981
   17,  1.700,23980815347.722,31948881789.137
   18,  1.800,24449877750.611,32894736842.105
   19,  1.900,25125628140.704,33557046979.866
   20,  2.000,24509803921.569,33112582781.457
   21,  2.100,25641025641.026,33783783783.784
   22,  2.200,25000000000.000,32362459546.926
   23,  2.300,26041666666.667,34965034965.035
   24,  2.400,26666666666.667,34246575342.466
   25,  2.500,26881720430.108,35460992907.801
   26,  2.600,27397260273.973,35714285714.286
   27,  2.700,27027027027.027,35971223021.583
   28,  2.800,27322404371.585,36764705882.353
   29,  2.900,28248587570.621,39215686274.510
   30,  3.000,30120481927.711,39682539682.540
   31,  0.000,31446540880.503,39840637450.199
   32, -0.100,31152647975.078,39062500000.000
   33, -0.200,31746031746.032,39682539682.540
   34, -0.300,30030030030.030,38314176245.211
   35, -0.400,27548209366.391,35971223021.583
   36, -0.500,23752969121.140,31347962382.445
   37, -0.600,19083969465.649,24154589371.981
   38, -0.700,13623978201.635,16977928692.699
   39, -0.800,10204081632.653,12437810945.274
   40, -0.900,7898894154.818,10030090270.812
   41, -1.000,6770480704.130,8271298593.879
   42, -1.100,6459948320.413,7905138339.921
   43, -1.200,6557377049.180,7704160246.533
   44, -1.300,6086427267.194,7309941520.468
   45, -1.400,6172839506.173,7358351729.213
   46, -1.500,6079027355.623,7122507122.507
   47, -1.600,5889281507.656,6983240223.464
   48, -1.700,5485463521.668,6765899864.682
   49, -1.800,5643340857.788,6697923643.670
   50, -1.900,5558643690.939,6591957811.470
   51, -2.000,5192107995.846,6337135614.702
