Setup title	pulsedAmplitudeSweep_DCIV
test date	19.09.2024
test time	13:07:17
Device ID	LBE247_ID300XR1000Oct
N	5
Measurement Data
index, pulse amplitude (V), R_low (ohm), R_high (ohm)
    0,  0.000,18083182640.145,22075055187.638
    1,  0.100,18281535648.995,22421524663.677
    2,  0.200,18281535648.995,22172949002.217
    3,  0.300,18148820326.679,22371364653.244
    4,  0.400,18552875695.733,22522522522.523
    5,  0.500,18867924528.302,22675736961.451
    6,  0.600,19047619047.619,24154589371.981
    7,  0.700,19880715705.765,24038461538.462
    8,  0.800,20618556701.031,24752475247.525
    9,  0.900,23148148148.148,29411764705.882
   10,  1.000,24691358024.691,30211480362.538
   11,  1.100,27247956403.270,34364261168.385
   12,  1.200,28169014084.507,35714285714.286
   13,  1.300,33112582781.457,43103448275.862
   14,  1.400,37037037037.037,47393364928.910
   15,  1.500,43478260869.565,59523809523.810
   16,  1.600,45045045045.045,60606060606.061
   17,  1.700,47619047619.048,63291139240.506
   18,  1.800,45045045045.045,62111801242.236
   19,  1.900,43103448275.862,57471264367.816
   20,  2.000,41841004184.100,58139534883.721
   21,  2.100,38759689922.481,52631578947.368
   22,  2.200,35971223021.583,47619047619.048
   23,  2.300,33898305084.746,46296296296.296
   24,  2.400,32154340836.013,42553191489.362
   25,  2.500,30674846625.767,42016806722.689
   26,  2.600,29411764705.882,40650406504.065
   27,  2.700,30120481927.711,42194092827.004
   28,  2.800,29940119760.479,39525691699.605
   29,  2.900,29585798816.568,39840637450.199
   30,  3.000,29069767441.860,40000000000.000
   31,  0.000,30959752321.981,41322314049.587
   32, -0.100,30581039755.352,41493775933.610
   33, -0.200,30395136778.116,41152263374.486
   34, -0.300,30581039755.352,40816326530.612
   35, -0.400,27777777777.778,37735849056.604
   36, -0.500,25000000000.000,33003300330.033
   37, -0.600,22026431718.062,28653295128.940
   38, -0.700,15748031496.063,20920502092.050
   39, -0.800,11325028312.571,14025245441.795
   40, -0.900,9433962264.151,11547344110.855
   41, -1.000,7189072609.633,9225092250.923
   42, -1.100,6635700066.357,8396305625.525
   43, -1.200,7017543859.649,8431703204.047
   44, -1.300,6146281499.693,7794232268.122
   45, -1.400,5995203836.930,7581501137.225
   46, -1.500,5917159763.314,7412898443.291
   47, -1.600,6180469715.698,7412898443.291
   48, -1.700,5938242280.285,7204610951.009
   49, -1.800,6020469596.629,7267441860.465
   50, -1.900,5417118093.174,6877579092.160
   51, -2.000,5727376861.397,6872852233.677
   52,  0.000,5797101449.275,6925207756.233
   53,  0.100,5797101449.275,6930006930.007
   54,  0.200,5787037037.037,6925207756.233
   55,  0.300,5966587112.172,7204610951.009
   56,  0.400,6476683937.824,7880220646.178
   57,  0.500,7668711656.442,9389671361.502
   58,  0.600,9615384615.385,11876484560.570
   59,  0.700,10683760683.761,13245033112.583
   60,  0.800,12376237623.762,14947683109.118
   61,  0.900,13297872340.426,16501650165.017
   62,  1.000,14471780028.944,18148820326.679
   63,  1.100,15337423312.883,19417475728.155
   64,  1.200,17452006980.803,22222222222.222
   65,  1.300,18939393939.394,24509803921.569
   66,  1.400,21008403361.345,26315789473.684
   67,  1.500,22522522522.523,29069767441.860
   68,  1.600,23474178403.756,30959752321.981
   69,  1.700,23980815347.722,31948881789.137
   70,  1.800,24449877750.611,32894736842.105
   71,  1.900,25125628140.704,33557046979.866
   72,  2.000,24509803921.569,33112582781.457
   73,  2.100,25641025641.026,33783783783.784
   74,  2.200,25000000000.000,32362459546.926
   75,  2.300,26041666666.667,34965034965.035
   76,  2.400,26666666666.667,34246575342.466
   77,  2.500,26881720430.108,35460992907.801
   78,  2.600,27397260273.973,35714285714.286
