Setup title	pulsedAmplitudeSweep_DCIV
test date	19.09.2024
test time	13:10:13
Device ID	LBE247_ID300XR1000Oct
Count	2
TriggerOutput	0
TriggerPolarity	positive
Measurement parameters
groundWGFMU,pulseWGFMU,startVolage1,endVoltage1,startVolage2,endVoltage2,stepSize,riseTime,fallTime,pulseWidth,pulseDelay,VpreCond1,VpreCond2,riseTimePrecond,fallTimePrecon,pulseWidthPreCond,bothSides,repetitions,preConEveryLoop,groundVoltageDuringPulse,measName,
SMU2,WGFMU1,0.000000,3.000000,0.000000,-2.000000,0.100000,0.000000020,0.000000020,0.000500000,0.001000000,0.000000,0.000000,0.000100000,0.000100000,0.005000000,0,5,0,0.000000,5e-4s-3V-m2V,
Measurement Data
index, pulse amplitude (V), R_low (ohm), R_high (ohm)
    0,  0.000,5464480874.317,6501950585.176
    1,  0.100,5494505494.505,6476683937.824
    2,  0.200,5574136008.919,6591957811.470
    3,  0.300,5780346820.809,6882312456.986
    4,  0.400,6246096189.881,7468259895.444
    5,  0.500,7639419404.125,9242144177.449
    6,  0.600,8340283569.641,10080645161.290
    7,  0.700,9469696969.697,11389521640.091
    8,  0.800,10729613733.906,12919896640.827
    9,  0.900,12547051442.911,15197568389.058
   10,  1.000,13586956521.739,16778523489.933
   11,  1.100,14727540500.736,18018018018.018
   12,  1.200,16666666666.667,20408163265.306
   13,  1.300,18691588785.047,23041474654.378
   14,  1.400,19531250000.000,24570024570.025
   15,  1.500,20408163265.306,25641025641.026
   16,  1.600,21413276231.263,27472527472.527
   17,  1.700,22271714922.049,27932960893.855
   18,  1.800,23094688221.709,29585798816.568
   19,  1.900,23364485981.308,30120481927.711
   20,  2.000,23148148148.148,30303030303.030
   21,  2.100,23201856148.492,30211480362.538
   22,  2.200,23696682464.455,30959752321.981
   23,  2.300,24570024570.025,32786885245.902
   24,  2.400,25188916876.574,32258064516.129
   25,  2.500,25062656641.604,32679738562.092
   26,  2.600,25575447570.332,32362459546.926
   27,  2.700,25706940874.036,33112582781.457
   28,  2.800,25906735751.295,32258064516.129
   29,  2.900,25125628140.704,34965034965.035
   30,  3.000,27855153203.343,38610038610.039
   31,  0.000,29069767441.860,37878787878.788
   32, -0.100,28328611898.017,37735849056.604
   33, -0.200,29154518950.437,37878787878.788
   34, -0.300,28328611898.017,37735849056.604
   35, -0.400,26595744680.851,34602076124.567
   36, -0.500,24038461538.462,30769230769.231
   37, -0.600,18867924528.302,24449877750.611
   38, -0.700,13812154696.133,17094017094.017
   39, -0.800,8865248226.950,11001100110.011
   40, -0.900,8025682182.986,9615384615.385
   41, -1.000,6426735218.509,7905138339.921
   42, -1.100,5955926146.516,7283321194.465
   43, -1.200,5924170616.114,7012622720.898
   44, -1.300,5467468562.056,6724949562.878
   45, -1.400,5636978579.481,6653359946.773
   46, -1.500,5219206680.585,6418485237.484
   47, -1.600,5509641873.278,6480881399.870
   48, -1.700,5440696409.140,6414368184.734
   49, -1.800,5227391531.626,6169031462.060
   50, -1.900,5107252298.264,6075334143.378
   51, -2.000,4990019960.080,5980861244.019
