Setup title	pulsedAmplitudeSweep_DCIV
test date	19.09.2024
test time	11:10:52
Device ID	LBE247_ID294YR
Count	1
TriggerOutput	0
TriggerPolarity	positive
Measurement parameters
groundWGFMU,pulseWGFMU,startVolage1,endVoltage1,startVolage2,endVoltage2,stepSize,riseTime,fallTime,pulseWidth,pulseDelay,VpreCond1,VpreCond2,riseTimePrecond,fallTimePrecon,pulseWidthPreCond,bothSides,repetitions,preConEveryLoop,groundVoltageDuringPulse,measName,
SMU2,WGFMU1,0.000000,3.000000,0.000000,-2.500000,0.100000,0.000000020,0.000000020,0.000500000,0.001000000,0.000000,0.000000,0.000100000,0.000100000,0.005000000,0,4,0,0.000000,5e-4s-4V-m2p5V,
Measurement Data
index, pulse amplitude (V), R_low (ohm), R_high (ohm)
    0,  0.000,69005969.016,77164066.238
    1,  0.100,69084628.670,77275572.419
    2,  0.200,69189787.587,77403574.497
    3,  0.300,69373144.268,77703096.468
    4,  0.400,69734034.393,78260120.990
    5,  0.500,70329917.644,79008912.205
    6,  0.600,71351104.515,80180245.191
    7,  0.700,72853375.297,82021670.125
    8,  0.800,74870474.080,84724940.481
    9,  0.900,78718463.416,89155960.522
   10,  1.000,84768032.280,96332617.261
   11,  1.100,92542037.220,105290866.017
   12,  1.200,101784278.400,116329118.342
   13,  1.300,112993073.525,129637792.009
   14,  1.400,122916564.236,141348749.770
   15,  1.500,134627552.875,155755961.559
   16,  1.600,149376353.723,173232165.749
   17,  1.700,170180902.299,197851334.507
   18,  1.800,197972758.948,232309622.265
   19,  1.900,245284407.270,288151221.761
   20,  2.000,302352300.901,357283218.407
   21,  2.100,401735497.349,481324605.314
   22,  2.200,499600319.744,608272506.083
   23,  2.300,639549756.971,777061154.713
   24,  2.400,734484024.972,902282775.422
   25,  2.500,823316318.129,1010509296.686
   26,  2.600,900252070.580,1107787747.868
   27,  2.700,944643869.261,1168224299.065
   28,  2.800,1006238679.815,1240848740.539
   29,  2.900,1046243984.097,1292824822.237
   30,  3.000,1077005923.533,1331557922.770
   31,  0.000,1125365743.867,1375326640.077
   32, -0.100,1127395715.896,1382361072.712
   33, -0.200,1128158844.765,1381024720.342
   34, -0.300,1115822361.080,1365747063.644
   35, -0.400,1042426769.519,1287830006.439
   36, -0.500,945894816.496,1169180404.536
   37, -0.600,600997656.109,737844019.774
   38, -0.700,220327406.526,256746001.181
   39, -0.800,116622155.877,133738114.025
   40, -0.900,89964464.037,103185331.173
   41, -1.000,81404719.846,92672393.821
   42, -1.100,76791939.918,87336244.541
   43, -1.200,74534531.849,84726376.168
   44, -1.300,72664385.005,82516420.768
   45, -1.400,71146020.092,80759135.877
   46, -1.500,70158206.756,79563356.301
   47, -1.600,69159641.200,78283401.570
   48, -1.700,68395242.427,77358067.286
   49, -1.800,67819139.918,76740670.253
   50, -1.900,67868850.234,76601351.248
   51, -2.000,67678230.620,76469553.647
   52, -2.100,68118962.957,76842687.650
   53, -2.200,68458452.565,77358665.718
   54, -2.300,68828335.249,77569288.767
   55, -2.400,69112798.999,77837972.476
   56, -2.500,69303431.213,77935033.356
