Setup title	pulsedAmplitudeSweep_DCIV
test date	19.09.2024
test time	11:09:23
Device ID	LBE247_ID294YR
Count	0
TriggerOutput	0
TriggerPolarity	positive
Measurement parameters
groundWGFMU,pulseWGFMU,startVolage1,endVoltage1,startVolage2,endVoltage2,stepSize,riseTime,fallTime,pulseWidth,pulseDelay,VpreCond1,VpreCond2,riseTimePrecond,fallTimePrecon,pulseWidthPreCond,bothSides,repetitions,preConEveryLoop,groundVoltageDuringPulse,measName,
SMU2,WGFMU1,0.000000,3.000000,0.000000,-2.500000,0.100000,0.000000020,0.000000020,0.000500000,0.001000000,0.000000,0.000000,0.000100000,0.000100000,0.005000000,0,4,0,0.000000,5e-4s-4V-m2p5V,
Measurement Data
index, pulse amplitude (V), R_low (ohm), R_high (ohm)
    0,  0.000,982221785.679,1188636633.781
    1,  0.100,983671060.397,1190334483.990
    2,  0.200,985512959.495,1191895113.230
    3,  0.300,989119683.482,1193887297.039
    4,  0.400,988239944.659,1194315060.313
    5,  0.500,975800156.128,1196172248.804
    6,  0.600,991375037.177,1199760047.990
    7,  0.700,990295107.942,1196458482.891
    8,  0.800,989021857.383,1200048001.920
    9,  0.900,988142292.490,1198178768.272
   10,  1.000,984251968.504,1197748233.321
   11,  1.100,981450583.963,1191043353.978
   12,  1.200,975990630.490,1186521120.076
   13,  1.300,974089226.573,1181893393.216
   14,  1.400,968898362.562,1180916391.120
   15,  1.500,960061443.932,1172882946.282
   16,  1.600,954380606.986,1168360789.812
   17,  1.700,945447669.471,1159285879.898
   18,  1.800,941087897.610,1150615579.335
   19,  1.900,933532486.931,1152737752.161
   20,  2.000,925840199.981,1150747986.191
   21,  2.100,917515368.382,1135202633.670
   22,  2.200,912159080.544,1133401337.414
   23,  2.300,904895484.572,1120071684.588
   24,  2.400,900900900.901,1116819298.637
   25,  2.500,888099467.140,1108647450.111
   26,  2.600,878194432.247,1089087344.805
   27,  2.700,865426222.415,1071466838.101
   28,  2.800,852878464.819,1054629824.931
   29,  2.900,842034355.002,1048218029.350
   30,  3.000,821422704.124,1024170421.958
   31,  0.000,882612533.098,1091107474.086
   32, -0.100,891821992.330,1099142668.718
   33, -0.200,891503967.193,1102900628.653
   34, -0.300,893176134.334,1098538943.206
   35, -0.400,884407888.918,1092418614.813
   36, -0.500,863632438.034,1072386058.981
   37, -0.600,826719576.720,1028066207.464
   38, -0.700,698080279.232,867980210.051
   39, -0.800,351778238.998,423190859.077
   40, -0.900,184185806.642,216497077.289
   41, -1.000,137877785.131,160140924.013
   42, -1.100,116339945.320,135009248.133
   43, -1.200,104652866.442,120895594.565
   44, -1.300,94846964.423,109368506.245
   45, -1.400,88335320.878,101448687.254
   46, -1.500,82993061.780,94918986.645
   47, -1.600,78583609.031,89550367.604
   48, -1.700,75339782.419,85401472.321
   49, -1.800,72924035.033,82589341.020
   50, -1.900,71394404.107,80690712.499
   51, -2.000,70286911.171,79192239.161
   52, -2.100,69820700.441,78463373.297
   53, -2.200,69584580.057,78227061.870
   54, -2.300,69315440.708,77760497.667
   55, -2.400,68850607.951,77307234.411
   56, -2.500,68350831.146,76551507.682
