Setup title	pulsedAmplitudeSweep_DCIV
test date	19.09.2024
test time	14:49:16
Device ID	LBE247_ID301XR1000Oct
Count	1
TriggerOutput	0
TriggerPolarity	positive
Measurement parameters
groundWGFMU,pulseWGFMU,startVolage1,endVoltage1,startVolage2,endVoltage2,stepSize,riseTime,fallTime,pulseWidth,pulseDelay,VpreCond1,VpreCond2,riseTimePrecond,fallTimePrecon,pulseWidthPreCond,bothSides,repetitions,preConEveryLoop,groundVoltageDuringPulse,measName,
SMU2,WGFMU1,0.000000,3.000000,0.000000,-3.000000,0.100000,0.000000020,0.000000020,0.000200000,0.001000000,0.000000,0.000000,0.000100000,0.000100000,0.005000000,1,2,0,0.000000,2e-4s-3V-m3V,
Measurement Data
index, pulse amplitude (V), R_low (ohm), R_high (ohm)
    0,  0.000,4199916001.680,4728132387.707
    1,  0.100,4205214465.938,4743833017.078
    2,  0.200,4194630872.483,4737091425.865
    3,  0.300,4244482173.175,4777830864.787
    4,  0.400,4286326618.088,4821600771.456
    5,  0.500,4372540445.999,4921259842.520
    6,  0.600,4653327128.897,5263157894.737
    7,  0.700,5037783375.315,5730659025.788
    8,  0.800,5611672278.339,6397952655.150
    9,  0.900,6365372374.284,7283321194.465
   10,  1.000,7320644216.691,8271298593.879
   11,  1.100,8244023083.265,9259259259.259
   12,  1.200,9823182711.198,11173184357.542
   13,  1.300,12195121951.220,13869625520.111
   14,  1.400,14064697609.001,15527950310.559
   15,  1.500,15197568389.058,16949152542.373
   16,  1.600,16949152542.373,19011406844.106
   17,  1.700,18115942028.986,20000000000.000
   18,  1.800,18181818181.818,20703933747.412
   19,  1.900,19267822736.031,21598272138.229
   20,  2.000,20242914979.757,22935779816.514
   21,  2.100,20876826722.338,23094688221.709
   22,  2.200,21834061135.371,23364485981.308
   23,  2.300,21929824561.404,23474178403.756
   24,  2.400,23752969121.140,25575447570.332
   25,  2.500,24154589371.981,26455026455.026
   26,  2.600,24691358024.691,26385224274.406
   27,  2.700,25575447570.332,27624309392.265
   28,  2.800,26737967914.439,29154518950.437
   29,  2.900,26881720430.108,28818443804.035
   30,  3.000,28818443804.035,31152647975.078
   31,  2.900,29154518950.437,32894736842.105
   32,  2.800,29673590504.451,32467532467.532
   33,  2.700,29940119760.479,32258064516.129
   34,  2.600,31152647975.078,33557046979.866
   35,  2.500,30769230769.231,33444816053.512
   36,  2.400,30959752321.981,33557046979.866
   37,  2.300,30581039755.352,33112582781.457
   38,  2.200,30303030303.030,33333333333.333
   39,  2.100,31250000000.000,34364261168.385
   40,  2.000,31055900621.118,33670033670.034
   41,  1.900,31347962382.445,34013605442.177
   42,  1.800,31347962382.445,34013605442.177
   43,  1.700,31847133757.962,34013605442.177
   44,  1.600,31746031746.032,34013605442.177
   45,  1.500,31847133757.962,34013605442.177
   46,  1.400,32051282051.282,34129692832.765
   47,  1.300,32362459546.926,34482758620.690
   48,  1.200,32258064516.129,34129692832.765
   49,  1.100,32573289902.280,34482758620.690
   50,  1.000,32786885245.902,33557046979.866
   51,  0.900,32154340836.013,34482758620.690
   52,  0.800,31847133757.962,34246575342.466
   53,  0.700,32467532467.532,34843205574.913
   54,  0.600,31746031746.032,34246575342.466
   55,  0.500,32573289902.280,33898305084.746
   56,  0.400,31545741324.921,34722222222.222
   57,  0.300,31847133757.962,34246575342.466
   58,  0.200,33222591362.126,33898305084.746
   59,  0.100,32467532467.532,34364261168.385
   60,  0.000,30487804878.049,34843205574.913
   61,  0.000,32894736842.105,34602076124.567
   62, -0.100,32051282051.282,34602076124.567
   63, -0.200,33112582781.457,33898305084.746
   64, -0.300,32154340836.013,33898305084.746
   65, -0.400,30303030303.030,32573289902.280
   66, -0.500,26666666666.667,28653295128.940
   67, -0.600,20703933747.412,22779043280.182
   68, -0.700,13262599469.496,14598540145.985
   69, -0.800,8103727714.749,9363295880.150
   70, -0.900,6377551020.408,7342143906.021
   71, -1.000,5906674542.233,6688963210.702
   72, -1.100,5592841163.311,6353240152.478
   73, -1.200,5027652086.476,5827505827.506
   74, -1.300,4887585532.747,5643340857.788
   75, -1.400,4938271604.938,5608524957.936
   76, -1.500,4823926676.315,5482456140.351
   77, -1.600,4701457451.810,5376344086.022
   78, -1.700,4562043795.620,5299417064.123
   79, -1.800,4500450045.005,5184033177.812
   80, -1.900,4418912947.415,5096839959.225
   81, -2.000,4389815627.744,5070993914.807
   82, -2.100,4498425551.057,5099439061.703
   83, -2.200,4476275738.585,5083884087.443
   84, -2.300,4280821917.808,4955401387.512
   85, -2.400,4240882103.478,4894762604.014
   86, -2.500,4214075010.535,4833252779.120
   87, -2.600,4145936981.758,4780114722.753
   88, -2.700,4177109440.267,4757373929.591
   89, -2.800,4074979625.102,4668534080.299
   90, -2.900,4038772213.247,4614674665.436
   91, -3.000,4006410256.410,4539264639.128
   92, -2.900,4060089321.965,4545454545.455
   93, -2.800,4074979625.102,4564125969.877
   94, -2.700,3993610223.642,4526935264.826
   95, -2.600,4027386226.339,4514672686.230
   96, -2.500,4019292604.502,4539264639.128
   97, -2.400,4022526146.420,4526935264.826
   98, -2.300,4012841091.493,4518752824.221
   99, -2.200,4009623095.429,4508566275.924
