Setup title	pulsedAmplitudeSweep_DCIV
test date	19.09.2024
test time	15:05:10
Device ID	LBE247_ID301XR1000Oct
Count	1
TriggerOutput	0
TriggerPolarity	positive
Measurement parameters
groundWGFMU,pulseWGFMU,startVolage1,endVoltage1,startVolage2,endVoltage2,stepSize,riseTime,fallTime,pulseWidth,pulseDelay,VpreCond1,VpreCond2,riseTimePrecond,fallTimePrecon,pulseWidthPreCond,bothSides,repetitions,preConEveryLoop,groundVoltageDuringPulse,measName,
SMU2,WGFMU1,0.000000,3.500000,0.000000,-3.500000,0.100000,0.000000020,0.000000020,0.000020000,0.001000000,0.000000,0.000000,0.000100000,0.000100000,0.005000000,1,2,0,0.000000,2e-5s-3p5V-m3p5V,
Measurement Data
index, pulse amplitude (V), R_low (ohm), R_high (ohm)
    0,  0.000,3519887363.604,3865481252.416
    1,  0.100,3534817956.875,3861003861.004
    2,  0.200,3513703443.429,3877471888.329
    3,  0.300,3523608174.771,3855050115.652
    4,  0.400,3532320734.723,3858024691.358
    5,  0.500,3526093088.858,3883495145.631
    6,  0.600,3577817531.306,3929273084.479
    7,  0.700,3627130939.427,4000000000.000
    8,  0.800,3731343283.582,4098360655.738
    9,  0.900,3844675124.952,4246284501.062
   10,  1.000,4017677782.242,4440497335.702
   11,  1.100,4277159965.783,4757373929.591
   12,  1.200,4990019960.080,5537098560.354
   13,  1.300,5797101449.275,6422607578.677
   14,  1.400,6821282401.091,7575757575.758
   15,  1.500,8110300081.103,8960573476.703
   16,  1.600,9624639076.035,10729613733.906
   17,  1.700,11123470522.803,12165450121.655
   18,  1.800,12626262626.263,13568521031.208
   19,  1.900,14285714285.714,15455950540.958
   20,  2.000,16286644951.140,17513134851.138
   21,  2.100,17421602787.456,18248175182.482
   22,  2.200,18867924528.302,20040080160.321
   23,  2.300,20202020202.020,20703933747.412
   24,  2.400,20661157024.793,21598272138.229
   25,  2.500,21186440677.966,21598272138.229
   26,  2.600,21645021645.022,22421524663.677
   27,  2.700,21786492374.728,23041474654.378
   28,  2.800,23866348448.687,24509803921.569
   29,  2.900,24449877750.611,24752475247.525
   30,  3.000,24937655860.349,25125628140.704
   31,  3.100,26246719160.105,27247956403.270
   32,  3.200,27777777777.778,28011204481.793
   33,  3.300,29069767441.860,28653295128.940
   34,  3.400,30030030030.030,29239766081.871
   35,  3.500,29498525073.746,30487804878.049
   36,  3.400,29940119760.479,30030030030.030
   37,  3.300,30120481927.711,29069767441.860
   38,  3.200,30864197530.864,29850746268.657
   39,  3.100,30581039755.352,30395136778.116
   40,  3.000,30674846625.767,29850746268.657
   41,  2.900,31847133757.962,29585798816.568
   42,  2.800,30120481927.711,28818443804.035
   43,  2.700,31948881789.137,30120481927.711
   44,  2.600,30395136778.116,28985507246.377
   45,  2.500,30769230769.231,29585798816.568
   46,  2.400,31645569620.253,30395136778.116
   47,  2.300,32051282051.282,30030030030.030
   48,  2.200,30395136778.116,30581039755.352
   49,  2.100,31446540880.503,30674846625.767
   50,  2.000,31446540880.503,30395136778.116
   51,  1.900,31152647975.078,30674846625.767
   52,  1.800,30581039755.352,30487804878.049
   53,  1.700,30769230769.231,30395136778.116
   54,  1.600,30769230769.231,30864197530.864
   55,  1.500,31055900621.118,30395136778.116
   56,  1.400,31250000000.000,30487804878.049
   57,  1.300,31250000000.000,30864197530.864
   58,  1.200,31545741324.921,30674846625.767
   59,  1.100,30864197530.864,30303030303.030
   60,  1.000,31250000000.000,30864197530.864
   61,  0.900,31250000000.000,30769230769.231
   62,  0.800,32258064516.129,30769230769.231
   63,  0.700,30864197530.864,31250000000.000
   64,  0.600,31347962382.445,31152647975.078
   65,  0.500,31250000000.000,31347962382.445
   66,  0.400,31645569620.253,31347962382.445
   67,  0.300,31545741324.921,31347962382.445
   68,  0.200,31055900621.118,31746031746.032
   69,  0.100,31347962382.445,31347962382.445
   70,  0.000,31847133757.962,31152647975.078
   71,  0.000,29498525073.746,29940119760.479
   72, -0.100,29325513196.481,29585798816.568
   73, -0.200,29850746268.657,29325513196.481
   74, -0.300,30120481927.711,30395136778.116
   75, -0.400,29325513196.481,30211480362.538
   76, -0.500,29411764705.882,29498525073.746
   77, -0.600,27247956403.270,27700831024.931
   78, -0.700,24509803921.569,25641025641.026
   79, -0.800,18796992481.203,19685039370.079
   80, -0.900,11148272017.837,12150668286.756
   81, -1.000,7042253521.127,7942811755.361
   82, -1.100,5730659025.788,6345177664.975
   83, -1.200,4997501249.375,5611672278.339
   84, -1.300,4686035613.871,5213764337.852
   85, -1.400,4476275738.585,5017561465.128
   86, -1.500,4361098996.947,4870920603.994
   87, -1.600,4268032437.047,4789272030.651
   88, -1.700,4145936981.758,4627487274.410
   89, -1.800,4058441558.442,4504504504.505
   90, -1.900,3944773175.542,4413062665.490
   91, -2.000,3943217665.615,4397537379.068
   92, -2.100,3849114703.618,4269854824.936
   93, -2.200,3749531308.586,4178854993.732
   94, -2.300,3760812335.464,4187604690.117
   95, -2.400,3650967506.389,4123711340.206
   96, -2.500,3577817531.306,4053506282.935
   97, -2.600,3531073446.328,3992015968.064
   98, -2.700,3517411185.368,3937007874.016
   99, -2.800,3450655624.569,3892565200.467
  100, -2.900,3459010722.933,3844675124.952
  101, -3.000,3454231433.506,3837298541.827
  102, -3.100,3430531732.419,3813882532.418
  103, -3.200,3423485107.840,3780718336.484
  104, -3.300,3419972640.219,3776435045.317
  105, -3.400,3417634996.582,3783579265.986
  106, -3.500,3422313483.915,3775009437.524
  107, -3.400,3416467372.737,3753753753.754
  108, -3.300,3394433129.667,3749531308.586
  109, -3.200,3422313483.915,3763643206.624
  110, -3.100,3450655624.569,3783579265.986
  111, -3.000,3459010722.933,3772161448.510
  112, -2.900,3444712366.517,3789314134.142
  113, -2.800,3444712366.517,3789314134.142
  114, -2.700,3443526170.799,3783579265.986
  115, -2.600,3451846738.005,3776435045.317
  116, -2.500,3437607425.232,3780718336.484
  117, -2.400,3449465332.873,3795066413.662
  118, -2.300,3448275862.069,3787878787.879
  119, -2.200,3447087211.306,3796507213.364
  120, -2.100,3460207612.457,3799392097.264
  121, -2.000,3445899379.738,3796507213.364
  122, -1.900,3449465332.873,3805175038.052
  123, -1.800,3447087211.306,3787878787.879
  124, -1.700,3454231433.506,3731343283.582
  125, -1.600,3448275862.069,3785011355.034
  126, -1.500,3443526170.799,3790750568.613
  127, -1.400,3443526170.799,3785011355.034
  128, -1.300,3437607425.232,3789314134.142
  129, -1.200,3451846738.005,3789314134.142
  130, -1.100,3450655624.569,3783579265.986
  131, -1.000,3454231433.506,3792188092.529
  132, -0.900,3466204506.066,3795066413.662
  133, -0.800,3431708991.078,3786444528.588
  134, -0.700,3467406380.028,3797949107.482
  135, -0.600,3475842891.901,3790750568.613
  136, -0.500,3468609087.756,3795066413.662
  137, -0.400,3480682213.714,3800836183.960
  138, -0.300,3479471120.390,3786444528.588
  139, -0.200,3478260869.565,3797949107.482
  140, -0.100,3481894150.418,3793626707.132
  141,  0.000,3485535029.627,3796507213.364
